epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
22,"[-0.9212981462478638, -0.9473522901535034, -0.9025965929031372, -1.0312749147415161, -1.0621488094329834, -0.8203816413879395, -1.2515785694122314, -1.0786845684051514, -0.872186541557312, -1.3971202373504639, -1.3354291915893555, -0.9817460775375366, -0.9179381132125854, -1.2121374607086182, -1.561554193496704, -0.8888870477676392, -1.077336311340332, -1.056952953338623, -0.8586515188217163, -0.9476600885391235, -1.014757752418518, -0.8819137215614319, -1.0918965339660645, -1.0144438743591309, -0.8745231032371521, -0.9934708476066589, -0.8254972696304321, -1.1148724555969238, -0.9998677968978882, -0.9259174466133118, -0.8388959169387817, -1.3823237419128418]","[7.056700229644775, 7.142730236053467, 7.0655951499938965, 7.054816246032715, 7.107609748840332, 7.115819454193115, 7.106328010559082, 7.160468101501465, 7.101344108581543, 7.0845866203308105, 7.108432769775391, 7.124025344848633, 7.133391857147217, 7.123088836669922, 7.147306442260742, 7.082385063171387, 7.08272647857666, 7.0807576179504395, 7.089016914367676, 7.111844062805176, 7.04607629776001, 7.195016860961914, 7.113962173461914, 7.00033712387085, 7.025816917419434, 7.097458839416504, 7.059314727783203, 7.102331638336182, 7.146004676818848, 7.006457328796387, 7.0452399253845215, 7.001198768615723]",7.093353748321533,6.980978012084961
23,"[-1.0655146837234497, -0.91661137342453, -0.7880896329879761, -1.331244707107544, -1.2284560203552246, -1.0580809116363525, -1.0404967069625854, -1.022900104522705, -0.9530354142189026, -0.9705550074577332, -0.9909734725952148, -1.131294846534729, -1.1500574350357056, -0.6638882160186768, -1.0846703052520752, -1.1574844121932983, -0.9869553446769714, -1.1457810401916504, -1.0176811218261719, -0.6536104679107666, -0.9977093935012817, -1.0394692420959473, -0.8124494552612305, -0.48841094970703125, -0.9156749248504639, -0.8119354248046875, -0.5367183685302734, -0.6228528618812561, -0.4242684841156006, -0.8916540145874023, -1.0609090328216553, -0.627325177192688]","[7.114222526550293, 7.093301296234131, 7.029074668884277, 7.15450382232666, 7.13100528717041, 7.211419105529785, 7.092469215393066, 7.043984889984131, 7.092195510864258, 7.036078929901123, 7.130573272705078, 7.179134368896484, 7.040797233581543, 7.187124252319336, 7.05606746673584, 7.1722412109375, 7.123261451721191, 7.098240852355957, 7.088125228881836, 7.079949378967285, 7.128034591674805, 7.098340034484863, 7.121366500854492, 7.072737693786621, 7.112256050109863, 7.067263603210449, 7.038146495819092, 7.13951301574707, 6.999508857727051, 7.064906120300293, 7.075984954833984, 7.246391773223877]",7.100269794464111,6.964231014251709
24,"[-1.19525146484375, -1.1903420686721802, -1.0400738716125488, -0.9320272207260132, -0.916273295879364, -0.725543200969696, -0.8902961611747742, -1.0825738906860352, -0.8618137836456299, -0.9456952214241028, -1.0598044395446777, -1.1271567344665527, -0.7548843622207642, -0.7312633991241455, -0.7402690649032593, -1.2100613117218018, -0.7941209077835083, -0.9074573516845703, -1.1436814069747925, -1.0155959129333496, -0.9337571263313293, -0.9746437668800354, -1.294857382774353, -0.9951629638671875, -0.6989821195602417, -0.6723922491073608, -0.777299702167511, -0.8054586052894592, -0.6872304081916809, -0.7754749655723572, -0.9817262887954712, -0.8204059600830078]","[7.177867889404297, 7.095623970031738, 7.1015706062316895, 7.092486381530762, 7.034482479095459, 7.077267169952393, 6.978382110595703, 7.086565017700195, 7.1214447021484375, 7.001542568206787, 7.146007537841797, 7.030862808227539, 7.064661979675293, 7.073553085327148, 7.061829566955566, 7.1781721115112305, 7.000734329223633, 7.056961536407471, 7.152714729309082, 6.994141578674316, 7.101036071777344, 7.061123847961426, 7.058881759643555, 6.993171691894531, 7.028378963470459, 7.073620796203613, 7.06132698059082, 7.142009258270264, 6.998912811279297, 7.069180011749268, 7.148579120635986, 6.994802474975586]",7.072377681732178,6.925195217132568
25,"[-0.8233503103256226, -0.5788960456848145, -0.8343003988265991, -0.7042995691299438, -1.2352532148361206, -0.7485681176185608, -0.9611467123031616, -0.6975198984146118, -1.0874874591827393, -0.8320034742355347, -0.44898661971092224, -1.2787895202636719, -0.9239789247512817, -0.6660988330841064, -0.5455555319786072, -0.7423597574234009, -0.5746463537216187, -0.7658882141113281, -0.9344987869262695, -0.7205576300621033, -0.7937405705451965, -0.6774947643280029, -0.9085003137588501, -0.8205262422561646, -0.6300977468490601, -1.02491295337677, -0.8195427656173706, -0.7115107774734497, -0.8133366107940674, -0.6721153259277344, -0.849948525428772, -1.009517788887024]","[7.020207405090332, 7.091152667999268, 7.045883655548096, 7.099424839019775, 7.052536964416504, 7.136972904205322, 7.106863021850586, 7.046995162963867, 7.060920715332031, 7.046982765197754, 7.05639123916626, 7.003098487854004, 7.100422382354736, 7.095241069793701, 7.02356481552124, 6.999141693115234, 7.131211757659912, 7.028474807739258, 7.047747611999512, 7.139523506164551, 7.033897399902344, 7.135683536529541, 7.11768913269043, 7.045249938964844, 7.101630210876465, 7.032373905181885, 7.138513565063477, 7.046946048736572, 7.08560037612915, 6.970772743225098, 6.992236137390137, 7.059298515319824]",7.065541744232178,6.911616325378418
26,"[-0.7176700234413147, -0.9549790024757385, -0.6560572385787964, -0.6621747016906738, -0.9417785406112671, -0.7872143983840942, -0.8087533712387085, -0.9150137901306152, -0.6856510639190674, -0.4896307587623596, -0.8014629483222961, -1.143772006034851, -1.0346643924713135, -1.0731122493743896, -1.0050960779190063, -1.20509934425354, -1.0100221633911133, -1.0338757038116455, -0.9854231476783752, -0.9735902547836304, -0.9988754391670227, -0.701490044593811, -0.808179497718811, -0.8530760407447815, -0.8022839426994324, -0.7279646396636963, -0.8599501252174377, -0.7365814447402954, -0.558219850063324, -0.724079430103302, -0.8676977157592773, -0.6352890133857727]","[7.0570268630981445, 7.091561317443848, 7.003279685974121, 6.992807388305664, 7.088673114776611, 7.059520721435547, 7.21433687210083, 6.991829872131348, 7.08484411239624, 7.005273818969727, 7.002124786376953, 7.077951431274414, 7.028761863708496, 7.059593200683594, 7.047224998474121, 7.007737159729004, 7.006098747253418, 7.070947647094727, 7.102844715118408, 7.008535861968994, 7.019740104675293, 7.060355186462402, 7.021098613739014, 7.0615010261535645, 7.059914588928223, 7.069169998168945, 7.036580562591553, 7.053543567657471, 6.913349151611328, 7.06572151184082, 6.994780540466309, 7.071172714233398]",7.043984889984131,6.888664245605469
27,"[-1.1332578659057617, -1.0291181802749634, -1.1027947664260864, -0.6339175701141357, -0.7076190710067749, -1.1171869039535522, -1.0420551300048828, -0.8663573265075684, -0.9381082057952881, -1.1236934661865234, -0.9805302023887634, -1.280786156654358, -1.2571234703063965, -0.9687620401382446, -0.9806171655654907, -0.5776131749153137, -1.1927807331085205, -1.0202243328094482, -1.049066424369812, -0.7769173979759216, -0.8054096698760986, -0.9501903057098389, -0.779425323009491, -1.106123924255371, -0.9503589272499084, -0.6590402126312256, -0.5686537027359009, -0.7880667448043823, -0.5839250087738037, -0.8561892509460449, -0.9557689428329468, -0.5141773819923401]","[7.018537998199463, 7.052633285522461, 7.025176048278809, 6.957998275756836, 7.005620002746582, 7.064579963684082, 7.037102699279785, 7.049861907958984, 6.9794464111328125, 7.044670581817627, 7.0555853843688965, 7.082317352294922, 7.042372226715088, 7.004683971405029, 7.070803165435791, 6.9776787757873535, 7.008020877838135, 7.0197601318359375, 7.056339263916016, 7.082119941711426, 7.012630462646484, 7.0672454833984375, 7.0302886962890625, 7.074801445007324, 6.951297283172607, 6.978908061981201, 7.014621257781982, 7.000316143035889, 7.020316123962402, 7.015406608581543, 7.0500688552856445, 7.030237197875977]",7.027480602264404,6.900580406188965
28,"[-0.9247473478317261, -0.7105063796043396, -0.8347772359848022, -0.9226219654083252, -0.8118265867233276, -0.9635609984397888, -0.8800528049468994, -0.993668794631958, -1.2410787343978882, -0.8525822162628174, -0.9487212300300598, -0.6099022626876831, -0.7358608245849609, -0.6999025344848633, -0.7113800644874573, -0.937519907951355, -0.9243559837341309, -1.1775810718536377, -0.7471303939819336, -0.7686826586723328, -0.6743752956390381, -0.7035821080207825, -0.9097539186477661, -0.6639624834060669, -0.856777548789978, -1.253359317779541, -1.0939815044403076, -0.6012851595878601, -1.0458858013153076, -0.6491647958755493, -0.9755523204803467, -0.9461193084716797]","[7.086935043334961, 6.97073221206665, 7.079601764678955, 7.03846549987793, 6.9470014572143555, 6.990889549255371, 6.953266620635986, 7.024007797241211, 7.102214336395264, 6.970139503479004, 7.134347915649414, 6.92458438873291, 7.039785861968994, 7.029692649841309, 7.003934860229492, 7.030013084411621, 7.0102996826171875, 6.987420558929443, 7.040325164794922, 7.029882431030273, 6.9300127029418945, 6.958898544311523, 7.031421661376953, 6.925261497497559, 7.040641784667969, 7.041164875030518, 6.969840049743652, 6.972587585449219, 7.09636926651001, 6.998707294464111, 6.994651794433594, 6.9640398025512695]",7.011011600494385,6.879313945770264
29,"[-0.8466141223907471, -0.6686972379684448, -0.9573274254798889, -0.9445061683654785, -0.7317596673965454, -0.9330020546913147, -1.114919900894165, -1.00944185256958, -0.8128668069839478, -0.8712700605392456, -0.9944155216217041, -0.9255303144454956, -1.1112229824066162, -1.1424527168273926, -0.7012328505516052, -0.8351705074310303, -0.7810676097869873, -0.8072022199630737, -1.0873082876205444, -0.9711830019950867, -0.888944149017334, -1.1743342876434326, -1.0897760391235352, -0.8877360224723816, -0.9260269403457642, -0.7895733118057251, -1.0706640481948853, -1.0282490253448486, -0.6907773613929749, -0.9193623065948486, -0.6525546312332153, -0.9770369529724121]","[6.981709957122803, 6.9677557945251465, 6.984647750854492, 7.015876770019531, 7.011798858642578, 7.010156631469727, 7.027654647827148, 7.0023651123046875, 6.996639251708984, 7.019170761108398, 6.993044376373291, 6.923772811889648, 6.956276893615723, 7.0113677978515625, 6.916939735412598, 7.0399861335754395, 6.979771614074707, 6.960907936096191, 6.976210594177246, 7.040727615356445, 6.991379737854004, 7.084892272949219, 6.978064060211182, 7.07171106338501, 7.026819705963135, 7.041286945343018, 6.9949445724487305, 7.074440956115723, 7.014216899871826, 7.032705307006836, 7.052587509155273, 6.780601501464844]",7.003999710083008,6.899672031402588
30,"[-0.9282398223876953, -0.8826857805252075, -0.8169106245040894, -0.8417789936065674, -0.9026632308959961, -0.6975501775741577, -0.8811051845550537, -0.9824520349502563, -0.8148157596588135, -1.3436667919158936, -0.878075361251831, -0.7246377468109131, -0.9255678653717041, -0.9327347874641418, -0.8307963609695435, -0.8589441180229187, -0.5701611638069153, -0.821158766746521, -0.5997960567474365, -0.5603324770927429, -1.1177310943603516, -1.0571435689926147, -0.8412833213806152, -0.600138783454895, -0.8376582860946655, -0.9383062124252319, -0.774063766002655, -0.8862469792366028, -0.6811147928237915, -1.09945809841156, -1.0364619493484497, -0.8229197859764099]","[7.024748802185059, 6.968035697937012, 6.940042495727539, 7.003230571746826, 6.949243545532227, 7.107538223266602, 6.95506477355957, 7.02108907699585, 6.957943916320801, 7.043437957763672, 7.00762939453125, 7.023316860198975, 7.061248302459717, 6.983082294464111, 7.031022071838379, 7.025800704956055, 6.999837875366211, 7.006258010864258, 6.938766956329346, 6.973994255065918, 6.997550964355469, 7.071552276611328, 7.0233588218688965, 6.906749248504639, 7.023138523101807, 7.018017768859863, 7.0170440673828125, 7.028419494628906, 6.981916427612305, 7.037961959838867, 7.014568328857422, 7.0242919921875]",7.004725933074951,6.87484073638916
31,"[-0.90317702293396, -0.7702049016952515, -0.6726546287536621, -1.2297656536102295, -0.8727304339408875, -0.675872266292572, -1.053832769393921, -0.8647098541259766, -0.8175369501113892, -0.9121121764183044, -0.8141443133354187, -0.7911229133605957, -1.1274677515029907, -1.1687898635864258, -1.1300657987594604, -1.144814372062683, -0.8192437887191772, -0.7551374435424805, -0.8745115995407104, -0.6873664855957031, -0.7669574618339539, -0.6753395795822144, -0.540757417678833, -0.614809513092041, -0.7054093480110168, -1.1696233749389648, -0.8967150449752808, -0.6108415126800537, -1.0533058643341064, -0.5805689692497253, -0.7837604880332947, -0.61826491355896]","[7.0043745040893555, 6.898467540740967, 6.975821495056152, 7.050711154937744, 7.072695732116699, 6.891890048980713, 6.966402053833008, 6.9785261154174805, 6.939579486846924, 6.992771148681641, 6.969326496124268, 6.989454746246338, 6.923102855682373, 6.957095146179199, 7.034704685211182, 6.997527122497559, 6.980648517608643, 6.897939682006836, 6.903138160705566, 6.966832160949707, 7.04194450378418, 6.9400105476379395, 6.94963264465332, 6.975032329559326, 6.906711578369141, 7.069341659545898, 6.938194274902344, 6.956880569458008, 6.942939758300781, 6.911372184753418, 6.978429794311523, 6.880166053771973]",6.967089653015137,6.815706253051758
32,"[-0.8410730361938477, -0.9249935746192932, -0.7423392534255981, -0.8842279314994812, -0.6248617768287659, -0.5283077955245972, -0.9488495588302612, -0.9745209813117981, -0.9000107645988464, -1.0429425239562988, -0.5728989243507385, -0.8161293268203735, -1.0700416564941406, -0.8345325589179993, -0.7579317688941956, -1.1228647232055664, -0.9315766096115112, -0.8303476572036743, -0.8958543539047241, -0.7602109909057617, -0.9203815460205078, -1.0348057746887207, -1.1888036727905273, -1.0649216175079346, -0.6343936920166016, -0.963507890701294, -1.0000884532928467, -0.8320542573928833, -1.2179749011993408, -0.7560417056083679, -0.9798163771629333, -0.7396534085273743]","[6.927112579345703, 6.977651596069336, 6.9803924560546875, 6.939219951629639, 6.885809898376465, 6.960244178771973, 6.932310104370117, 6.967683792114258, 6.968114376068115, 7.077096939086914, 7.016673564910889, 6.908906936645508, 6.9978766441345215, 7.053353786468506, 6.950463771820068, 6.991996765136719, 6.891598701477051, 6.976107597351074, 6.949951648712158, 6.968559265136719, 6.9634690284729, 6.935770034790039, 6.96122407913208, 7.022473335266113, 6.939165115356445, 6.944604396820068, 7.059976577758789, 6.953256607055664, 7.063991069793701, 7.012285232543945, 6.888910293579102, 6.954310417175293]",6.969754695892334,6.845757961273193
33,"[-0.7552947998046875, -0.894472599029541, -0.5702776312828064, -1.0562794208526611, -0.9777395725250244, -0.9868898987770081, -0.7187084555625916, -0.7486670017242432, -0.3771558701992035, -0.7869259119033813, -0.8309075832366943, -1.039452314376831, -0.8370119333267212, -0.8716614842414856, -1.0192251205444336, -0.7220144271850586, -0.8206602334976196, -0.5407583117485046, -0.5355300903320312, -0.6358691453933716, -0.9337067604064941, -0.7957289218902588, -0.9531220197677612, -0.6575290560722351, -0.7927119731903076, -0.7962954044342041, -0.8883033990859985, -0.6253712177276611, -0.6178691983222961, -0.6713812351226807, -0.6560754179954529, -1.0355712175369263]","[6.914855003356934, 6.873741149902344, 6.901871681213379, 6.940939426422119, 6.919332504272461, 7.0008697509765625, 6.9111199378967285, 6.966470241546631, 6.905337333679199, 6.944901466369629, 6.971657752990723, 6.966458320617676, 6.8646345138549805, 6.894049644470215, 6.970500946044922, 6.945990562438965, 6.910336971282959, 6.889266014099121, 6.835027694702148, 6.980170249938965, 7.003521919250488, 6.943809509277344, 6.94838809967041, 6.928051471710205, 6.983919143676758, 6.992156982421875, 6.978865623474121, 6.867580413818359, 6.900747299194336, 6.95606803894043, 6.900197982788086, 6.927102088928223]",6.932563781738281,6.822640419006348
34,"[-0.8775573968887329, -0.7186999320983887, -0.968431293964386, -0.6842545866966248, -0.8631353974342346, -0.6412081122398376, -0.863376796245575, -0.6157618761062622, -0.5114055871963501, -0.7449972629547119, -0.8188403844833374, -0.5971210598945618, -0.6262322664260864, -0.7382948994636536, -0.44065478444099426, -0.8974649906158447, -0.810525119304657, -0.8185113072395325, -0.7265348434448242, -0.636921763420105, -0.604749858379364, -0.6096107363700867, -0.8613379001617432, -0.7200808525085449, -0.7620746493339539, -0.7266052961349487, -0.6761932969093323, -0.7723705172538757, -0.5417330265045166, -0.7100428938865662, -0.6998273134231567, -0.4404141902923584]","[6.965299606323242, 6.943352222442627, 6.984827995300293, 7.002635955810547, 7.005720138549805, 6.856497764587402, 6.89852237701416, 6.969947814941406, 6.947361946105957, 6.932833194732666, 6.917654037475586, 6.914612293243408, 6.849295139312744, 6.968340873718262, 6.873600006103516, 6.932537078857422, 6.955620765686035, 6.947779655456543, 6.979498386383057, 6.946834564208984, 6.895251750946045, 6.891018390655518, 6.923520565032959, 6.954802513122559, 6.897550582885742, 6.938073635101318, 6.87559175491333, 6.928348064422607, 6.945046424865723, 6.893975257873535, 6.890079498291016, 6.8714189529418945]",6.9294047355651855,6.815451622009277
35,"[-0.766903817653656, -0.5603513717651367, -1.197509765625, -0.9049939513206482, -0.61098313331604, -0.7970676422119141, -0.8075722455978394, -0.9410907030105591, -0.7551392912864685, -0.897861123085022, -0.5469304919242859, -0.8790541887283325, -0.8654062151908875, -0.7732101678848267, -0.9060890078544617, -0.817400336265564, -0.6480832695960999, -1.052916169166565, -0.8871788382530212, -0.9804083108901978, -0.5768626928329468, -0.8500118851661682, -0.700706958770752, -0.757726788520813, -0.8866829872131348, -1.0648475885391235, -0.9909215569496155, -0.5695383548736572, -0.48752015829086304, -0.8500099182128906, -0.7054194211959839, -0.6174773573875427]","[6.872807502746582, 6.81027889251709, 7.008678436279297, 6.89725399017334, 6.90103816986084, 6.886989593505859, 6.947237968444824, 6.961444854736328, 6.8499298095703125, 6.9489922523498535, 6.935509204864502, 6.923255443572998, 6.9509429931640625, 6.8969244956970215, 6.874022483825684, 6.876248359680176, 6.960202693939209, 6.9797749519348145, 6.9534807205200195, 6.922043800354004, 6.8790202140808105, 6.929032325744629, 6.937355041503906, 6.914066314697266, 6.919346809387207, 6.938597679138184, 6.844756603240967, 6.978104591369629, 6.8797736167907715, 6.935886383056641, 6.936152458190918, 6.802651882171631]",6.916794300079346,6.781050205230713
36,"[-0.5792108774185181, -0.9421091079711914, -0.75455242395401, -0.962417483329773, -0.9832597374916077, -1.045903205871582, -0.9179282188415527, -0.9072989821434021, -1.1215598583221436, -0.7741126418113708, -0.7763499021530151, -0.9191387891769409, -0.6159456372261047, -1.0845770835876465, -0.6235486268997192, -0.6679293513298035, -0.5971640348434448, -0.8702086806297302, -0.890864372253418, -0.6337814331054688, -0.9776349067687988, -0.7615017890930176, -0.7146816253662109, -0.5469422340393066, -0.6774955987930298, -0.6978937387466431, -0.518826961517334, -0.7829703092575073, -0.7475693225860596, -0.9021503925323486, -1.00371515750885, -0.6362459659576416]","[6.933551788330078, 6.929662704467773, 6.928123474121094, 6.913092613220215, 6.842430114746094, 6.992161750793457, 6.91956901550293, 6.874691486358643, 6.975014686584473, 6.881032466888428, 6.94642448425293, 6.933684825897217, 6.859213352203369, 6.970574378967285, 6.923390865325928, 6.890610694885254, 6.944565773010254, 6.961794853210449, 6.875981330871582, 6.927138328552246, 6.902698993682861, 6.868404865264893, 6.890263557434082, 6.97445011138916, 6.974203109741211, 6.909532070159912, 6.869345664978027, 6.877472877502441, 6.901769161224365, 6.87139892578125, 6.972750663757324, 6.81576681137085]",6.916446685791016,6.78019380569458
37,"[-0.8074960112571716, -0.2521015405654907, -0.9325025081634521, -0.8357764482498169, -0.7505629062652588, -0.7484955191612244, -0.6409333348274231, -0.8577538728713989, -0.963660717010498, -0.5396145582199097, -0.8784352540969849, -1.058591365814209, -0.897449254989624, -0.7991586923599243, -0.6488327383995056, -0.6971718072891235, -0.6670286655426025, -1.092162847518921, -0.5923289656639099, -0.7482128143310547, -0.7956374883651733, -0.19486461579799652, -0.615588903427124, -0.7872133255004883, -0.7333688735961914, -0.884490966796875, -0.6986327171325684, -0.9998492002487183, -0.6240230202674866, -0.8163172602653503, -1.1406075954437256, -0.9233770966529846]","[7.003851413726807, 6.892573356628418, 6.881711006164551, 6.8858418464660645, 6.895569801330566, 6.894618034362793, 6.81380558013916, 6.8625078201293945, 6.891786575317383, 6.871669769287109, 6.92262077331543, 6.885946273803711, 6.9095964431762695, 6.951324462890625, 6.91105842590332, 6.94066858291626, 6.936078071594238, 6.945060729980469, 6.898651123046875, 6.913187026977539, 6.840915203094482, 6.822349548339844, 6.919188976287842, 6.943143844604492, 6.8389458656311035, 6.898916721343994, 6.883607864379883, 6.88596773147583, 6.881602764129639, 6.955526351928711, 7.015637397766113, 7.015591144561768]",6.903931140899658,6.7756242752075195
38,"[-0.5615119934082031, -0.6963642835617065, -0.9144498109817505, -0.7232999801635742, -0.7299709320068359, -0.9546778202056885, -0.3848613500595093, -0.7556260824203491, -0.6006087064743042, -0.9312130212783813, -0.5119404792785645, -0.8823760151863098, -0.7705588936805725, -0.6450154781341553, -0.8364436626434326, -0.6522445678710938, -0.815415620803833, -0.6255466938018799, -0.5698624849319458, -0.7892287969589233, -0.55910325050354, -0.6852707862854004, -0.47268354892730713, -0.6033796072006226, -0.9642722010612488, -0.7937419414520264, -0.48847395181655884, -0.7518337965011597, -0.7754420042037964, -0.7577340006828308, -0.8276028633117676, -0.9118176698684692]","[6.88979434967041, 6.893796920776367, 6.954176902770996, 6.993990898132324, 6.897445201873779, 6.93503475189209, 6.872126579284668, 6.889384746551514, 6.834757328033447, 6.888331890106201, 6.9073381423950195, 6.921564102172852, 6.917109489440918, 6.850262641906738, 6.82351016998291, 6.883367538452148, 6.874871253967285, 6.923023223876953, 6.8544745445251465, 6.925725936889648, 6.918837547302246, 6.860220909118652, 6.882038116455078, 6.919840335845947, 6.948513031005859, 6.863987922668457, 6.825878143310547, 6.896470069885254, 6.851792812347412, 6.858531951904297, 6.830195426940918, 7.002648830413818]",6.890786647796631,6.764857769012451
39,"[-0.7952464818954468, -0.9109328985214233, -0.8653589487075806, -1.0539835691452026, -0.6142883896827698, -0.974686324596405, -1.1374202966690063, -0.9110828638076782, -0.8915998935699463, -1.0327389240264893, -0.922906756401062, -0.9073421955108643, -0.6680542230606079, -1.0099934339523315, -0.6837807893753052, -0.7572616338729858, -0.8537013530731201, -0.8409457206726074, -0.7530640959739685, -0.7193090915679932, -1.021570086479187, -0.6267910003662109, -0.7166835069656372, -0.8570195436477661, -0.7628741264343262, -0.6632009744644165, -0.826054573059082, -0.7369767427444458, -0.6013697385787964, -0.6586147546768188, -1.063631296157837, -0.5094851851463318]","[6.820279121398926, 6.865715980529785, 6.849207878112793, 6.8983964920043945, 6.938170909881592, 6.878809928894043, 6.988155364990234, 6.9059929847717285, 6.921161651611328, 6.926697254180908, 6.842534065246582, 6.97675895690918, 6.841832637786865, 6.856461524963379, 6.906066417694092, 6.8715128898620605, 6.933049201965332, 6.845734596252441, 6.914373397827148, 6.865324020385742, 6.935512065887451, 6.876791954040527, 6.862502098083496, 6.895318508148193, 6.9013752937316895, 6.873263359069824, 6.940948486328125, 6.858278751373291, 6.816436767578125, 6.855465888977051, 6.995888710021973, 6.786482810974121]",6.891348838806152,6.769721984863281
40,"[-1.0037082433700562, -0.7791919708251953, -0.8661314249038696, -0.8166489601135254, -0.6647253036499023, -0.9293071031570435, -0.7647448182106018, -0.7710608243942261, -0.840256929397583, -0.8780533075332642, -0.9638194441795349, -0.837273120880127, -0.6084781289100647, -0.948054313659668, -0.5394043922424316, -0.9343922138214111, -0.9679594039916992, -0.9393643140792847, -0.8777552843093872, -0.7857753038406372, -0.9549899697303772, -0.716625452041626, -0.5346618890762329, -0.9941099882125854, -0.5967634916305542, -0.916520357131958, -0.7092549204826355, -0.5001376867294312, -1.061955213546753, -0.7117257118225098, -0.6998436450958252, -0.26535704731941223]","[6.96155309677124, 6.907593727111816, 6.975203514099121, 6.925568580627441, 6.870830059051514, 6.814672470092773, 6.93911600112915, 6.887887001037598, 6.943102836608887, 6.868945598602295, 6.947625160217285, 6.882687568664551, 6.910394668579102, 6.973830223083496, 6.833229064941406, 6.893385410308838, 6.849740982055664, 6.873937129974365, 6.912900924682617, 6.841575622558594, 6.836501121520996, 6.836124420166016, 6.954370975494385, 6.897429466247559, 6.871186256408691, 6.913196086883545, 6.870859146118164, 6.877414226531982, 6.949168682098389, 6.859981060028076, 6.828620433807373, 6.954033851623535]",6.894309043884277,6.7264509201049805
41,"[-0.6026572585105896, -1.0691771507263184, -0.7239267826080322, -0.965812087059021, -0.9773833751678467, -0.9702418446540833, -0.884962797164917, -0.9939420223236084, -0.9816033840179443, -0.8914026021957397, -1.0151441097259521, -0.741940975189209, -0.8595265746116638, -0.8716275691986084, -0.770154595375061, -0.7825607061386108, -1.0038807392120361, -1.1160800457000732, -0.9307703375816345, -1.047813892364502, -0.7497410774230957, -0.740445613861084, -0.5311844348907471, -0.981855034828186, -0.8544720411300659, -0.7448638677597046, -0.9298690557479858, -1.0206235647201538, -1.1205661296844482, -0.9706555604934692, -0.8891361951828003, -0.9269717931747437]","[6.820669174194336, 6.888790130615234, 6.800987243652344, 6.916711330413818, 6.941520690917969, 6.917601585388184, 6.879650115966797, 6.889021873474121, 6.911765098571777, 6.916475296020508, 6.902443885803223, 6.860064506530762, 6.916526794433594, 6.83204984664917, 6.8645429611206055, 6.851662635803223, 6.982339859008789, 6.844992637634277, 6.9381279945373535, 6.888660430908203, 6.83444881439209, 6.848891735076904, 6.851896286010742, 6.884199142456055, 6.846757888793945, 6.806034564971924, 6.887117385864258, 6.8759613037109375, 6.794759273529053, 6.861033916473389, 6.8501763343811035, 6.939899444580078]",6.874907493591309,6.75393533706665
42,"[-0.6766560077667236, -0.6229597926139832, -0.8398215770721436, -1.0247251987457275, -0.788993239402771, -0.8792113065719604, -0.9211301207542419, -0.9163228273391724, -0.7898350954055786, -0.7006062865257263, -0.9439460635185242, -0.9107667803764343, -1.0048748254776, -0.7734540700912476, -0.8521738052368164, -0.8903409242630005, -0.6854150295257568, -0.6659132838249207, -0.5924492478370667, -0.7600140571594238, -0.9454047083854675, -0.4585968852043152, -0.7407145500183105, -0.7789063453674316, -0.48064273595809937, -0.6044557690620422, -0.685038685798645, -0.6690998673439026, -0.6341293454170227, -0.8694472908973694, -0.9231372475624084, -0.5542333126068115]","[6.948175430297852, 6.934237480163574, 6.879003524780273, 6.839184284210205, 6.964347839355469, 6.842992782592773, 6.902973651885986, 6.8576979637146, 6.918606281280518, 6.875051498413086, 6.832191467285156, 6.813199043273926, 6.805403709411621, 6.89238977432251, 6.8424072265625, 6.780936241149902, 6.854539394378662, 6.867765426635742, 6.862504959106445, 6.734729766845703, 6.903736114501953, 6.822074890136719, 6.875025749206543, 6.794731140136719, 6.800332546234131, 6.826436996459961, 6.832179069519043, 6.841423034667969, 6.8953657150268555, 6.95401668548584, 6.836332321166992, 6.692750930786133]",6.857701778411865,6.7486701011657715
43,"[-0.9659011960029602, -0.6816153526306152, -0.6518086791038513, -0.7331564426422119, -0.624525785446167, -0.7513040900230408, -0.7811316847801208, -0.7933773398399353, -0.877468466758728, -0.7329790592193604, -0.610393762588501, -0.8079419136047363, -0.6877819299697876, -0.7452385425567627, -0.646803081035614, -0.4163864850997925, -0.9408127069473267, -0.9070206880569458, -0.7270352244377136, -0.876530647277832, -1.079146146774292, -1.1112679243087769, -0.8523129820823669, -0.9252392053604126, -0.7403653860092163, -0.668327271938324, -0.8545892238616943, -0.5719865560531616, -0.2133370041847229, -0.6390910148620605, -0.699865460395813, -0.8696099519729614]","[6.822782516479492, 6.788514137268066, 6.732064247131348, 6.779898643493652, 6.864800453186035, 6.868687629699707, 6.845048904418945, 6.865625381469727, 6.803874969482422, 6.797723770141602, 6.876540660858154, 6.892003059387207, 6.86990213394165, 6.91981315612793, 6.835035800933838, 6.833434581756592, 6.919580936431885, 6.830005645751953, 6.83137321472168, 6.857715606689453, 6.8315277099609375, 6.88023567199707, 6.834284782409668, 6.884390830993652, 6.86656379699707, 6.851771354675293, 6.8932929039001465, 6.87626838684082, 6.810851097106934, 6.781853199005127, 6.803278923034668, 6.851382732391357]",6.843570709228516,6.741831302642822
