epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
23,"[-59.409141540527344, -61.42982482910156, -63.31256866455078, -58.84230041503906, -61.23937225341797, -61.50516891479492, -57.91090393066406, -58.04749298095703, -58.90423583984375, -57.17603302001953, -55.306846618652344, -54.95526885986328, -60.22352600097656, -59.1696891784668, -52.8931884765625, -57.38044738769531, -58.88726043701172, -55.67412567138672, -57.809173583984375, -62.443267822265625, -54.93238067626953, -53.58466339111328, -56.94917678833008, -52.55805206298828, -56.814048767089844, -55.47801971435547, -55.343780517578125, -62.706024169921875, -58.55605697631836, -54.622222900390625, -56.053951263427734, -53.90326690673828]","[14.437161445617676, 14.461784362792969, 14.45246410369873, 14.352059364318848, 14.395404815673828, 14.578859329223633, 14.372825622558594, 14.427802085876465, 14.458906173706055, 14.498481750488281, 14.490423202514648, 14.384042739868164, 14.486366271972656, 14.468647003173828, 14.250394821166992, 14.441683769226074, 14.402637481689453, 14.355087280273438, 14.317090034484863, 14.477689743041992, 14.335169792175293, 14.467235565185547, 14.389496803283691, 14.303972244262695, 14.551251411437988, 14.463434219360352, 14.355355262756348, 14.568218231201172, 14.413944244384766, 14.50562858581543, 14.330808639526367, 14.009124755859375]",14.42229175567627,13.229325294494629
24,"[-61.507591247558594, -55.20465087890625, -59.313682556152344, -56.238162994384766, -63.01410675048828, -59.319175720214844, -63.589359283447266, -63.10741424560547, -56.46395492553711, -60.15260314941406, -63.86451721191406, -58.344871520996094, -62.24029541015625, -56.83259582519531, -52.64913558959961, -51.37364196777344, -62.22029113769531, -62.63490676879883, -58.19453048706055, -62.714630126953125, -54.454978942871094, -61.05745315551758, -61.29869079589844, -57.158809661865234, -61.50407409667969, -54.41456604003906, -57.759300231933594, -56.56239318847656, -57.374267578125, -65.43627166748047, -61.62705993652344, -62.62795639038086]","[14.453092575073242, 14.443100929260254, 14.330790519714355, 14.286415100097656, 14.438251495361328, 14.27588939666748, 14.493616104125977, 14.477295875549316, 14.380505561828613, 14.340840339660645, 14.471762657165527, 14.50182819366455, 14.412467002868652, 14.47740364074707, 14.361688613891602, 14.26301383972168, 14.433521270751953, 14.280137062072754, 14.3311767578125, 14.485912322998047, 14.431197166442871, 14.33170223236084, 14.487852096557617, 14.290163040161133, 14.417268753051758, 14.343299865722656, 14.454374313354492, 14.337230682373047, 14.37613582611084, 14.490285873413086, 14.420473098754883, 14.6080322265625]",14.399063110351562,13.233412742614746
25,"[-56.668182373046875, -56.665733337402344, -62.48823547363281, -55.40254211425781, -57.170440673828125, -61.92885208129883, -56.18621063232422, -56.471832275390625, -59.625282287597656, -60.82208251953125, -61.08290100097656, -58.0423469543457, -56.52093505859375, -54.271976470947266, -54.10438919067383, -53.86361312866211, -50.07743835449219, -50.40055847167969, -52.31053161621094, -54.5869026184082, -54.66746520996094, -53.86902618408203, -53.18610382080078, -56.94786071777344, -55.93025207519531, -50.81892013549805, -52.909385681152344, -55.26680374145508, -48.06911849975586, -52.465065002441406, -54.50441360473633, -55.51533508300781]","[14.38703727722168, 14.312881469726562, 14.430503845214844, 14.35787296295166, 14.548273086547852, 14.45012092590332, 14.338323593139648, 14.376543045043945, 14.363415718078613, 14.296368598937988, 14.553675651550293, 14.35888671875, 14.277534484863281, 14.285057067871094, 14.225013732910156, 14.203165054321289, 14.111281394958496, 14.130762100219727, 14.4071044921875, 14.336609840393066, 14.270954132080078, 14.342300415039062, 14.25417423248291, 14.380460739135742, 14.337007522583008, 14.266525268554688, 14.29786205291748, 14.405319213867188, 14.355342864990234, 14.378259658813477, 14.306394577026367, 14.079618453979492]",14.33167839050293,13.208793640136719
26,"[-59.803070068359375, -53.899261474609375, -51.316776275634766, -55.61613082885742, -58.46969985961914, -59.013221740722656, -53.705501556396484, -59.02729797363281, -55.56367874145508, -48.87926483154297, -55.190425872802734, -57.21235656738281, -50.98476791381836, -53.79785919189453, -54.59379577636719, -55.17976379394531, -49.82011413574219, -50.64686584472656, -51.61747360229492, -50.177459716796875, -52.17530822753906, -51.54322052001953, -51.29916000366211, -56.59440994262695, -53.760284423828125, -56.94385528564453, -56.96187973022461, -57.79613494873047, -49.1516227722168, -53.12493896484375, -56.18726348876953, -56.22451400756836]","[14.430273056030273, 14.351981163024902, 14.307771682739258, 14.379796028137207, 14.483207702636719, 14.319093704223633, 14.250198364257812, 14.442859649658203, 14.336569786071777, 14.265829086303711, 14.290968894958496, 14.366121292114258, 14.22291088104248, 14.389756202697754, 14.165882110595703, 14.348072052001953, 14.254168510437012, 14.329898834228516, 14.429161071777344, 14.255664825439453, 14.153312683105469, 14.304430961608887, 14.169168472290039, 14.234477996826172, 14.320011138916016, 14.422239303588867, 14.333843231201172, 14.31083869934082, 14.106681823730469, 14.300437927246094, 14.346397399902344, 14.424107551574707]",14.311297416687012,13.22108268737793
27,"[-55.42073059082031, -54.07756042480469, -58.98431396484375, -52.828094482421875, -59.75181579589844, -51.45719528198242, -58.78376007080078, -48.36851501464844, -50.61227798461914, -54.58494567871094, -50.526397705078125, -56.73918914794922, -52.413856506347656, -50.88636779785156, -53.04832458496094, -56.449913024902344, -54.28124237060547, -59.77997589111328, -48.76161575317383, -46.68818283081055, -50.8034782409668, -46.959075927734375, -48.05970001220703, -50.694862365722656, -52.30317687988281, -48.4492073059082, -52.458065032958984, -50.336299896240234, -49.066200256347656, -54.300621032714844, -46.48493194580078, -53.11455535888672]","[14.512645721435547, 14.321163177490234, 14.390707015991211, 14.40779972076416, 14.305849075317383, 14.214110374450684, 14.344461441040039, 14.272558212280273, 14.257686614990234, 14.197077751159668, 14.23673152923584, 14.387380599975586, 14.171578407287598, 14.279533386230469, 14.275408744812012, 14.386810302734375, 14.336153030395508, 14.32577896118164, 14.23943042755127, 14.101019859313965, 14.226043701171875, 14.257427215576172, 14.216096878051758, 14.369316101074219, 14.19293212890625, 14.209354400634766, 14.317621231079102, 14.297385215759277, 14.278244972229004, 14.228586196899414, 14.195395469665527, 14.275287628173828]",14.282276153564453,13.137340545654297
28,"[-56.15538024902344, -56.78319549560547, -51.565528869628906, -56.362335205078125, -55.0650749206543, -57.13168716430664, -58.08723449707031, -52.58551025390625, -61.512794494628906, -54.1221809387207, -57.94670486450195, -58.58629608154297, -53.009578704833984, -57.01494598388672, -55.95354080200195, -56.32978820800781, -54.957374572753906, -54.27301025390625, -49.9263916015625, -57.89771270751953, -56.36613464355469, -58.85093688964844, -55.856143951416016, -55.682289123535156, -53.815162658691406, -53.94269561767578, -52.14623260498047, -57.01677703857422, -50.978240966796875, -49.94175720214844, -50.880157470703125, -46.627384185791016]","[14.240381240844727, 14.231751441955566, 14.212212562561035, 14.280969619750977, 14.342693328857422, 14.381649017333984, 14.300544738769531, 14.182344436645508, 14.24344539642334, 14.323890686035156, 14.275297164916992, 14.295099258422852, 14.267023086547852, 14.30820083618164, 14.242029190063477, 14.354288101196289, 14.281587600708008, 14.167826652526855, 14.260479927062988, 14.34062671661377, 14.299687385559082, 14.20312786102295, 14.314264297485352, 14.263059616088867, 14.219432830810547, 14.17470645904541, 14.10683536529541, 14.266319274902344, 14.308603286743164, 14.176704406738281, 14.234716415405273, 14.058734893798828]",14.259663581848145,13.102482795715332
29,"[-52.0573844909668, -49.47893524169922, -53.10658264160156, -57.254337310791016, -57.09303665161133, -55.38679504394531, -55.21134567260742, -55.289886474609375, -58.35588836669922, -54.47540283203125, -61.236995697021484, -49.972633361816406, -52.23412322998047, -57.466835021972656, -55.014556884765625, -56.16204833984375, -66.32565307617188, -59.23912048339844, -54.24229049682617, -58.17096710205078, -53.953792572021484, -52.745826721191406, -51.592262268066406, -55.81909942626953, -57.603092193603516, -59.14768981933594, -56.859413146972656, -55.7689208984375, -54.55567932128906, -53.91233825683594, -58.1253776550293, -57.16810607910156]","[14.190290451049805, 14.066741943359375, 14.175019264221191, 14.135889053344727, 14.321788787841797, 14.164512634277344, 14.275928497314453, 14.298839569091797, 14.221614837646484, 14.174434661865234, 14.249229431152344, 14.1934814453125, 14.200451850891113, 14.229872703552246, 14.075187683105469, 14.305261611938477, 14.315319061279297, 14.217720031738281, 14.229209899902344, 14.222846984863281, 14.1943941116333, 14.10960578918457, 14.027311325073242, 14.224451065063477, 14.21000862121582, 14.39245891571045, 14.23613166809082, 14.295146942138672, 14.16901969909668, 14.207744598388672, 14.189176559448242, 13.93450927734375]",14.208087921142578,13.125431060791016
30,"[-55.63219451904297, -59.83960723876953, -55.53164291381836, -56.870662689208984, -64.00556945800781, -61.75183868408203, -59.41861343383789, -60.18043899536133, -61.203025817871094, -58.79720687866211, -56.510284423828125, -58.15442657470703, -56.21074676513672, -57.38063430786133, -55.83885192871094, -54.033447265625, -55.839744567871094, -57.25563049316406, -56.561737060546875, -58.90558624267578, -52.137969970703125, -53.408660888671875, -54.45356750488281, -49.259132385253906, -53.22713088989258, -49.140193939208984, -51.57252883911133, -47.80754852294922, -52.8155403137207, -52.67475891113281, -50.40196228027344, -47.7761344909668]","[14.187118530273438, 14.303570747375488, 14.15064811706543, 14.238125801086426, 14.356731414794922, 14.224910736083984, 14.245626449584961, 14.253872871398926, 14.289983749389648, 14.410388946533203, 14.206724166870117, 14.268098831176758, 14.20350456237793, 14.237699508666992, 14.149236679077148, 14.282610893249512, 14.257554054260254, 14.231291770935059, 14.12507152557373, 14.09024429321289, 14.107988357543945, 14.113143920898438, 14.191795349121094, 14.142131805419922, 14.285012245178223, 14.076362609863281, 14.112203598022461, 14.133999824523926, 14.185757637023926, 14.137931823730469, 14.143872261047363, 13.894329071044922]",14.20213794708252,13.15628433227539
31,"[-53.15255355834961, -52.3187255859375, -54.73834991455078, -57.766563415527344, -54.103736877441406, -53.258338928222656, -52.428123474121094, -55.380706787109375, -50.921913146972656, -52.02648162841797, -53.19779586791992, -51.52293395996094, -49.20756149291992, -47.11883544921875, -48.13529968261719, -49.86703109741211, -53.14715576171875, -55.22038269042969, -48.378150939941406, -47.00780487060547, -47.39142608642578, -53.912296295166016, -52.512386322021484, -48.21308135986328, -48.741363525390625, -45.3858642578125, -49.06686019897461, -48.41117477416992, -47.7802848815918, -51.34059143066406, -51.540184020996094, -50.46738815307617]","[14.196800231933594, 14.125275611877441, 14.221918106079102, 14.294944763183594, 14.192482948303223, 14.206117630004883, 14.140449523925781, 14.131362915039062, 14.09408950805664, 14.096031188964844, 14.142202377319336, 14.130571365356445, 14.14276123046875, 14.118477821350098, 14.1182222366333, 14.270257949829102, 14.141639709472656, 14.208922386169434, 14.026884078979492, 14.034980773925781, 14.17124080657959, 14.222747802734375, 14.16197395324707, 14.059555053710938, 14.084699630737305, 13.99127197265625, 14.008557319641113, 14.07508659362793, 14.122769355773926, 14.014039993286133, 14.28135871887207, 14.387981414794922]",14.138391494750977,13.136087417602539
32,"[-55.8738899230957, -49.50444412231445, -52.68902587890625, -52.79602813720703, -52.7408561706543, -53.358192443847656, -53.52914810180664, -49.09307098388672, -52.83192443847656, -49.60572814941406, -44.98402404785156, -50.39040756225586, -52.91028594970703, -46.910919189453125, -50.67008590698242, -49.42726516723633, -53.533992767333984, -47.66205596923828, -46.68987274169922, -48.90283966064453, -50.17066955566406, -46.87574005126953, -49.52207946777344, -49.689414978027344, -46.72346115112305, -49.675655364990234, -42.45011901855469, -46.56763458251953, -45.16040802001953, -44.073211669921875, -47.67797088623047, -43.16847610473633]","[14.12326431274414, 14.097864151000977, 14.197664260864258, 14.155491828918457, 14.298656463623047, 14.156585693359375, 14.13862419128418, 14.057672500610352, 14.252924919128418, 14.099475860595703, 14.097670555114746, 14.171518325805664, 14.120721817016602, 14.093631744384766, 14.133641242980957, 14.07838249206543, 14.175239562988281, 14.129158020019531, 14.303228378295898, 14.06501579284668, 14.27499771118164, 14.032939910888672, 14.147258758544922, 14.030515670776367, 14.053426742553711, 14.076216697692871, 14.049430847167969, 14.126457214355469, 14.10891342163086, 13.95274543762207, 14.013935089111328, 14.221595764160156]",14.123797416687012,13.024681091308594
33,"[-54.315345764160156, -54.60105895996094, -43.73622512817383, -55.00205993652344, -50.925628662109375, -55.01298522949219, -55.90763854980469, -49.003150939941406, -54.91959762573242, -52.398826599121094, -55.225494384765625, -54.858760833740234, -51.25628662109375, -57.268951416015625, -56.2161865234375, -51.280235290527344, -54.932472229003906, -58.06394958496094, -55.39594268798828, -54.57880401611328, -56.622825622558594, -52.072120666503906, -52.862098693847656, -52.7934455871582, -49.81646728515625, -50.77830505371094, -51.802730560302734, -52.62366485595703, -52.01087188720703, -53.43596649169922, -52.96486282348633, -55.67344665527344]","[14.18261432647705, 14.042590141296387, 14.097684860229492, 14.281805038452148, 14.070489883422852, 14.120384216308594, 14.12399959564209, 14.106618881225586, 14.176656723022461, 14.065410614013672, 14.135200500488281, 14.130006790161133, 14.089034080505371, 14.095480918884277, 14.064616203308105, 13.950638771057129, 14.049752235412598, 14.1099853515625, 14.252432823181152, 14.173118591308594, 14.006542205810547, 13.996097564697266, 14.095821380615234, 13.926630020141602, 13.965225219726562, 13.999168395996094, 14.14918327331543, 14.021722793579102, 13.967561721801758, 13.932697296142578, 13.911965370178223, 14.072181701660156]",14.073895454406738,12.916360855102539
34,"[-54.66657257080078, -59.147300720214844, -55.032623291015625, -59.305973052978516, -57.36235427856445, -58.09668731689453, -61.28418731689453, -58.12049102783203, -60.41056823730469, -60.29051971435547, -52.735755920410156, -55.89943313598633, -52.44898223876953, -52.23066329956055, -58.42744445800781, -50.29104232788086, -59.44410705566406, -60.620338439941406, -54.454490661621094, -56.265869140625, -58.03455352783203, -53.454811096191406, -56.98052215576172, -54.029441833496094, -55.02248001098633, -54.160072326660156, -57.974525451660156, -56.78526306152344, -60.76974105834961, -51.609249114990234, -53.05012512207031, -51.36266326904297]","[14.058924674987793, 14.052797317504883, 14.054265975952148, 14.077280044555664, 13.890745162963867, 14.108635902404785, 14.080732345581055, 14.071462631225586, 14.016077041625977, 14.143147468566895, 14.106308937072754, 13.99716567993164, 13.944299697875977, 14.081686019897461, 14.065210342407227, 13.918560028076172, 14.076569557189941, 14.155702590942383, 14.015619277954102, 14.060224533081055, 14.117637634277344, 14.067314147949219, 14.159314155578613, 14.054916381835938, 14.020297050476074, 14.199316024780273, 14.119293212890625, 13.981136322021484, 14.127555847167969, 13.937431335449219, 13.987834930419922, 14.048891067504883]",14.05631160736084,13.012414932250977
35,"[-59.74714660644531, -54.88132858276367, -54.877593994140625, -55.92920684814453, -63.29217529296875, -57.400115966796875, -58.067169189453125, -58.884342193603516, -57.166114807128906, -61.35582733154297, -58.36090087890625, -57.03421401977539, -56.21870422363281, -57.01958084106445, -57.83085632324219, -55.529335021972656, -53.072078704833984, -61.119110107421875, -55.18519592285156, -54.08625411987305, -58.80535125732422, -55.669960021972656, -52.45832061767578, -54.585693359375, -54.510108947753906, -51.971160888671875, -51.202781677246094, -52.736454010009766, -49.31071472167969, -46.861297607421875, -46.51779556274414, -39.31165313720703]","[14.11685562133789, 14.05897331237793, 14.061906814575195, 14.030035018920898, 14.268038749694824, 14.08938217163086, 14.122004508972168, 14.050481796264648, 14.160850524902344, 14.066767692565918, 14.015710830688477, 14.010416984558105, 14.220575332641602, 13.97325325012207, 14.142415046691895, 14.123754501342773, 14.142013549804688, 14.139507293701172, 13.92988395690918, 13.995697021484375, 13.997438430786133, 14.047420501708984, 14.038936614990234, 13.9278564453125, 14.102579116821289, 13.978954315185547, 13.96505355834961, 14.114282608032227, 13.951251983642578, 14.173739433288574, 13.904350280761719, 13.895418167114258]",14.060616493225098,12.938764572143555
36,"[-49.74629592895508, -55.03377914428711, -49.99299621582031, -49.89817428588867, -58.0976448059082, -54.567054748535156, -48.24244689941406, -49.61213684082031, -49.421226501464844, -50.309940338134766, -51.377105712890625, -54.42879867553711, -52.39025115966797, -50.62824249267578, -54.65021514892578, -52.14574432373047, -48.424964904785156, -49.23062515258789, -53.366241455078125, -57.48860549926758, -56.1475830078125, -51.128662109375, -53.25767135620117, -49.0024528503418, -46.19916915893555, -51.336708068847656, -49.75269317626953, -52.3175048828125, -46.92298889160156, -47.134559631347656, -51.43650817871094, -48.17270278930664]","[13.887042999267578, 14.100302696228027, 13.928218841552734, 14.016155242919922, 14.026969909667969, 14.105340003967285, 13.854092597961426, 13.957229614257812, 13.959077835083008, 14.054240226745605, 13.97086238861084, 14.052096366882324, 14.054496765136719, 14.01162052154541, 14.068894386291504, 14.005664825439453, 14.004317283630371, 13.884554862976074, 14.089166641235352, 14.046981811523438, 14.236244201660156, 14.065342903137207, 13.941423416137695, 14.051058769226074, 13.966087341308594, 14.132120132446289, 14.056612014770508, 13.918941497802734, 13.867664337158203, 13.839735984802246, 13.974153518676758, 14.066055297851562]",14.004583358764648,12.921138763427734
37,"[-48.0657958984375, -46.948822021484375, -47.33274841308594, -47.176246643066406, -47.75940704345703, -47.96340560913086, -47.318275451660156, -50.168983459472656, -48.350807189941406, -46.90930938720703, -44.901268005371094, -46.880210876464844, -48.432151794433594, -49.30826187133789, -49.82462692260742, -48.208648681640625, -47.378883361816406, -48.91199493408203, -52.48548889160156, -49.123138427734375, -49.7121696472168, -45.078269958496094, -45.95627212524414, -47.559974670410156, -44.07343292236328, -48.25236511230469, -46.92250442504883, -47.6354866027832, -44.30438995361328, -48.76104736328125, -49.08621597290039, -41.44353485107422]","[14.022953033447266, 13.911457061767578, 13.935663223266602, 13.723773956298828, 14.070199012756348, 14.041936874389648, 13.7799654006958, 13.821815490722656, 13.936311721801758, 13.829011917114258, 13.892805099487305, 13.850159645080566, 14.082344055175781, 14.048839569091797, 14.034479141235352, 14.00657844543457, 13.840540885925293, 13.98383903503418, 13.986661911010742, 13.955141067504883, 14.058024406433105, 13.853863716125488, 13.96198844909668, 13.949172973632812, 13.956144332885742, 13.820335388183594, 13.998884201049805, 13.942126274108887, 13.801669120788574, 13.945137023925781, 13.992593765258789, 13.9256591796875]",13.936507225036621,12.970121383666992
38,"[-54.88188552856445, -52.97734451293945, -52.21989059448242, -49.92737579345703, -49.62830352783203, -50.9132080078125, -50.04987716674805, -50.614097595214844, -43.64686584472656, -40.901702880859375, -45.68975067138672, -47.092918395996094, -53.86298370361328, -44.14352035522461, -44.87470245361328, -47.83642578125, -46.589073181152344, -47.747650146484375, -44.545047760009766, -45.410743713378906, -47.50080108642578, -41.60795593261719, -43.12467956542969, -47.828643798828125, -47.47689437866211, -39.71061706542969, -44.789390563964844, -49.424156188964844, -45.069393157958984, -45.09098434448242, -42.87779235839844, -39.600250244140625]","[13.944052696228027, 14.006817817687988, 13.964229583740234, 14.021804809570312, 13.911571502685547, 13.96900749206543, 14.031393051147461, 13.895597457885742, 13.837373733520508, 13.925498962402344, 13.959125518798828, 13.905767440795898, 13.987530708312988, 13.974761962890625, 13.911593437194824, 13.912165641784668, 13.881636619567871, 13.987802505493164, 13.906576156616211, 13.769831657409668, 14.00251293182373, 13.83405590057373, 13.82291030883789, 13.980720520019531, 13.958855628967285, 13.833492279052734, 14.022621154785156, 13.97654914855957, 13.940264701843262, 13.907401084899902, 13.785446166992188, 14.002603530883789]",13.928629875183105,12.840435028076172
39,"[-46.565582275390625, -48.75215530395508, -55.814212799072266, -51.58553695678711, -48.834716796875, -48.812191009521484, -53.77079391479492, -47.59398651123047, -48.60460662841797, -42.571983337402344, -52.618370056152344, -49.735679626464844, -48.61323547363281, -47.70615005493164, -45.8342399597168, -52.414772033691406, -53.86909484863281, -48.48758316040039, -49.64643096923828, -50.23484802246094, -50.80263137817383, -56.022525787353516, -48.6103401184082, -44.59828186035156, -52.47197723388672, -48.853790283203125, -47.76806640625, -45.30463409423828, -49.89136505126953, -44.03804016113281, -51.162872314453125, -57.124412536621094]","[13.892562866210938, 13.819692611694336, 13.939209938049316, 13.880260467529297, 13.857887268066406, 13.817388534545898, 13.831515312194824, 13.850430488586426, 13.843854904174805, 13.75051212310791, 13.822649955749512, 13.83381462097168, 13.82649040222168, 13.788042068481445, 13.820412635803223, 13.929305076599121, 13.989177703857422, 13.723764419555664, 13.878386497497559, 13.864609718322754, 13.83547592163086, 13.876325607299805, 13.87318229675293, 13.534324645996094, 13.887476921081543, 13.808605194091797, 13.800889015197754, 13.798001289367676, 13.902364730834961, 13.713220596313477, 13.8274564743042, 14.07894515991211]",13.834785461425781,12.811530113220215
40,"[-49.59609603881836, -47.212501525878906, -43.3114013671875, -48.13300323486328, -49.45552062988281, -49.20847702026367, -49.45249938964844, -49.998878479003906, -49.515907287597656, -52.777809143066406, -48.9807014465332, -48.39299392700195, -51.95411682128906, -51.590232849121094, -49.39842987060547, -46.17150115966797, -48.867210388183594, -46.148258209228516, -50.56822967529297, -50.409507751464844, -47.60023498535156, -47.2380485534668, -46.922969818115234, -47.823692321777344, -44.379547119140625, -47.66419982910156, -47.14868927001953, -48.61402893066406, -46.05174255371094, -44.53141784667969, -48.56031799316406, -45.82445526123047]","[13.719809532165527, 13.760366439819336, 13.810660362243652, 13.797518730163574, 13.961881637573242, 13.809832572937012, 13.881526947021484, 13.907979965209961, 13.90076732635498, 13.934425354003906, 13.806602478027344, 13.842374801635742, 13.948509216308594, 13.952140808105469, 14.005294799804688, 13.773844718933105, 13.825494766235352, 13.757340431213379, 13.981546401977539, 13.875991821289062, 13.80333423614502, 13.821609497070312, 13.758016586303711, 13.882011413574219, 13.813194274902344, 13.703838348388672, 13.81764030456543, 13.840618133544922, 13.8037691116333, 13.847740173339844, 13.938413619995117, 13.802877426147461]",13.847514152526855,12.790776252746582
41,"[-48.139549255371094, -47.963165283203125, -46.580448150634766, -51.487648010253906, -47.255435943603516, -47.9119873046875, -48.21669006347656, -48.73774719238281, -54.39498519897461, -49.44732666015625, -51.57471466064453, -52.00904846191406, -51.17695617675781, -47.09922409057617, -47.16289520263672, -52.38039016723633, -47.42364501953125, -48.893531799316406, -51.22148132324219, -50.61443328857422, -49.860687255859375, -50.81706237792969, -50.66189193725586, -54.330970764160156, -49.51066589355469, -49.73619842529297, -51.99898910522461, -48.71922302246094, -49.45430374145508, -49.03440856933594, -48.27195739746094, -54.36705017089844]","[13.902828216552734, 13.87305736541748, 13.806276321411133, 14.030021667480469, 13.772578239440918, 13.718173027038574, 13.621654510498047, 13.887678146362305, 13.808452606201172, 13.836878776550293, 13.8027925491333, 13.732721328735352, 13.970945358276367, 13.749579429626465, 13.884143829345703, 13.824631690979004, 13.816997528076172, 13.715444564819336, 13.750431060791016, 13.802828788757324, 13.92005729675293, 13.784771919250488, 13.742227554321289, 13.921415328979492, 13.870336532592773, 13.805937767028809, 13.844425201416016, 13.841767311096191, 13.986072540283203, 13.884298324584961, 13.923089981079102, 13.778240203857422]",13.832866668701172,12.802373886108398
42,"[-47.756202697753906, -44.6004753112793, -54.95097351074219, -51.19316864013672, -50.74482727050781, -45.28595733642578, -49.54206085205078, -58.16156768798828, -51.110565185546875, -51.738651275634766, -49.72931671142578, -55.782562255859375, -54.25263214111328, -47.28833770751953, -51.06404113769531, -53.080718994140625, -48.398536682128906, -48.18149948120117, -50.48358154296875, -49.08551788330078, -52.731163024902344, -45.00732421875, -46.456600189208984, -50.66063690185547, -44.15709686279297, -50.69469451904297, -48.340694427490234, -47.911041259765625, -43.50099182128906, -43.56703186035156, -44.1337776184082, -49.520599365234375]","[13.80897331237793, 13.732853889465332, 13.917593002319336, 13.916939735412598, 13.894981384277344, 13.831230163574219, 13.827330589294434, 13.926199913024902, 13.8433198928833, 13.932154655456543, 13.727129936218262, 13.993318557739258, 13.859813690185547, 13.754534721374512, 13.846122741699219, 13.957277297973633, 13.671215057373047, 13.880191802978516, 13.798055648803711, 13.805496215820312, 13.89432430267334, 13.744762420654297, 13.823331832885742, 14.018040657043457, 13.753793716430664, 13.733231544494629, 13.64578628540039, 13.768438339233398, 13.759328842163086, 13.662869453430176, 13.677413940429688, 13.720298767089844]",13.818756103515625,12.747114181518555
43,"[-47.69771957397461, -48.73228454589844, -48.01214599609375, -47.711910247802734, -48.51771545410156, -49.621246337890625, -50.51551818847656, -46.898536682128906, -49.59771728515625, -49.89331817626953, -49.349891662597656, -51.14009094238281, -49.749481201171875, -45.531272888183594, -49.72140121459961, -49.54728698730469, -51.59356689453125, -46.94895935058594, -50.207069396972656, -45.04381561279297, -48.191612243652344, -47.375450134277344, -48.155860900878906, -45.93408966064453, -46.687744140625, -45.26008224487305, -47.623817443847656, -49.91514587402344, -48.73907470703125, -49.98534393310547, -47.609466552734375, -43.69239807128906]","[13.723438262939453, 13.711889266967773, 13.790014266967773, 13.704425811767578, 13.783685684204102, 13.826567649841309, 13.827814102172852, 13.761189460754395, 13.908759117126465, 13.767752647399902, 13.754926681518555, 13.759841918945312, 13.867985725402832, 13.801294326782227, 13.865961074829102, 13.810819625854492, 13.774991989135742, 13.821735382080078, 13.866281509399414, 13.702438354492188, 13.709833145141602, 13.811914443969727, 13.734909057617188, 13.64122200012207, 13.648530960083008, 13.77900505065918, 13.708478927612305, 13.681676864624023, 13.771834373474121, 13.75772476196289, 13.828765869140625, 13.545013427734375]",13.769343376159668,12.754009246826172
44,"[-46.26624298095703, -48.96685028076172, -45.881202697753906, -44.315032958984375, -42.53910827636719, -47.610252380371094, -50.83042907714844, -50.09157943725586, -48.78241729736328, -46.990787506103516, -44.17552185058594, -46.58119201660156, -50.68989562988281, -47.35045623779297, -49.3812255859375, -48.342079162597656, -43.8612174987793, -52.324951171875, -49.25379180908203, -51.175045013427734, -47.096527099609375, -50.96614456176758, -43.829833984375, -53.47523498535156, -48.08391189575195, -50.74269485473633, -43.861968994140625, -49.1447639465332, -45.604209899902344, -44.710838317871094, -49.618507385253906, -47.960975646972656]","[13.767095565795898, 13.641765594482422, 13.647552490234375, 13.585172653198242, 13.671375274658203, 13.769946098327637, 13.809669494628906, 13.773775100708008, 13.772768020629883, 13.698506355285645, 13.788448333740234, 13.743152618408203, 13.773163795471191, 13.677559852600098, 13.88728141784668, 13.791276931762695, 13.754244804382324, 13.863181114196777, 13.801687240600586, 13.734631538391113, 13.691112518310547, 13.725861549377441, 13.758418083190918, 13.762958526611328, 13.758163452148438, 13.641500473022461, 13.653449058532715, 13.854016304016113, 13.85297966003418, 13.686659812927246, 13.842107772827148, 13.726822853088379]",13.747559547424316,12.69809341430664
45,"[-52.76156234741211, -55.615333557128906, -54.65196228027344, -49.768150329589844, -50.565269470214844, -46.95368576049805, -50.509910583496094, -50.98173522949219, -52.17251968383789, -50.1593017578125, -50.66683578491211, -46.43505859375, -44.23522186279297, -48.76232147216797, -49.1679801940918, -49.67095184326172, -52.585384368896484, -51.8306770324707, -51.37895965576172, -46.89739227294922, -47.75897979736328, -50.62053680419922, -52.463165283203125, -53.00774383544922, -49.98249816894531, -48.71521759033203, -47.725914001464844, -45.20943832397461, -49.074520111083984, -48.67966079711914, -46.358604431152344, -48.12849807739258]","[13.648082733154297, 13.877250671386719, 13.83167552947998, 13.742866516113281, 13.788253784179688, 13.629203796386719, 13.79498291015625, 13.712737083435059, 13.750862121582031, 13.794532775878906, 13.78676986694336, 13.831072807312012, 13.723862648010254, 13.764166831970215, 13.743066787719727, 13.71917724609375, 13.829479217529297, 13.800394058227539, 13.733417510986328, 13.664052963256836, 13.587883949279785, 13.783313751220703, 13.773712158203125, 13.691245079040527, 13.809545516967773, 13.675291061401367, 13.71165657043457, 13.682228088378906, 13.737674713134766, 13.713560104370117, 13.840543746948242, 13.536038398742676]",13.745811462402344,12.69743824005127
