epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
37,"[-3.179490566253662, -3.2744781970977783, -3.2894420623779297, -3.403106212615967, -3.2113094329833984, -3.60581111907959, -2.872459650039673, -3.4802870750427246, -2.900864601135254, -3.8950881958007812, -2.9035706520080566, -3.45070481300354, -3.0302391052246094, -2.975687026977539, -3.568463087081909, -2.7944259643554688, -3.191887617111206, -2.285350799560547, -3.7104904651641846, -3.0298643112182617, -3.1562795639038086, -3.4137649536132812, -2.8892836570739746, -2.755178928375244, -2.689785957336426, -2.46787166595459, -2.4863662719726562, -3.150430679321289, -3.1283113956451416, -2.829280376434326, -2.6659364700317383, -2.019289016723633]","[7.332861423492432, 7.297752380371094, 7.332912921905518, 7.343791961669922, 7.156027793884277, 7.231581687927246, 7.287243843078613, 7.354272842407227, 7.302498817443848, 7.23356819152832, 7.243605136871338, 7.298011302947998, 7.316181659698486, 7.270229339599609, 7.3202900886535645, 7.2632975578308105, 7.266984939575195, 7.282852649688721, 7.304262161254883, 7.318459510803223, 7.2376203536987305, 7.327533721923828, 7.233264923095703, 7.38508415222168, 7.233760833740234, 7.200735569000244, 7.266057968139648, 7.275488376617432, 7.293924808502197, 7.275997161865234, 7.228498935699463, 7.280215263366699]",7.281110763549805,7.034691333770752
38,"[-3.930152177810669, -2.813157081604004, -3.0752272605895996, -2.6147420406341553, -2.8540258407592773, -3.190303325653076, -2.9735522270202637, -3.075920343399048, -2.822380781173706, -2.684582233428955, -3.2503185272216797, -2.995864152908325, -4.035189628601074, -2.3941640853881836, -3.222231864929199, -2.8625707626342773, -2.960663080215454, -3.419327735900879, -3.254615068435669, -3.1472959518432617, -3.281611442565918, -2.873776435852051, -3.24642276763916, -3.1404523849487305, -3.165043354034424, -3.5000925064086914, -3.673518419265747, -3.0475869178771973, -3.8440165519714355, -2.728139877319336, -3.8098788261413574, -5.1628241539001465]","[7.306876182556152, 7.324997901916504, 7.321200847625732, 7.2427191734313965, 7.231849670410156, 7.222009658813477, 7.253816604614258, 7.277987480163574, 7.30334997177124, 7.287203788757324, 7.268418312072754, 7.248645782470703, 7.299668788909912, 7.172730922698975, 7.302080154418945, 7.276777744293213, 7.261597633361816, 7.1266984939575195, 7.261728286743164, 7.249258995056152, 7.2291412353515625, 7.309762001037598, 7.286723613739014, 7.209654808044434, 7.2646074295043945, 7.264616966247559, 7.308683395385742, 7.303779602050781, 7.274179458618164, 7.201815605163574, 7.309899806976318, 7.391096115112305]",7.265608310699463,7.043301582336426
39,"[-3.484118700027466, -3.587590456008911, -2.7880547046661377, -3.6414542198181152, -3.027266025543213, -2.930216073989868, -2.8771204948425293, -3.3140172958374023, -2.7563681602478027, -3.334355354309082, -3.8133676052093506, -3.1688451766967773, -3.16202712059021, -2.7857205867767334, -2.759324073791504, -2.78129506111145, -3.012725353240967, -3.591520309448242, -3.152482748031616, -2.5832390785217285, -2.7315139770507812, -2.69431209564209, -3.0163145065307617, -2.494678497314453, -2.440739154815674, -2.997722864151001, -2.7060277462005615, -3.664276123046875, -2.5710608959198, -3.099414348602295, -3.1499011516571045, -2.2389750480651855]","[7.265610694885254, 7.257717132568359, 7.2594685554504395, 7.265383720397949, 7.225494384765625, 7.25210428237915, 7.240550994873047, 7.239150047302246, 7.219382286071777, 7.2118330001831055, 7.261767387390137, 7.259449481964111, 7.229844570159912, 7.18737268447876, 7.269637584686279, 7.269954204559326, 7.2519636154174805, 7.228911399841309, 7.2678070068359375, 7.240433216094971, 7.247776031494141, 7.226613998413086, 7.318892478942871, 7.162026405334473, 7.2231245040893555, 7.286593437194824, 7.269690036773682, 7.2841105461120605, 7.233453750610352, 7.2909345626831055, 7.269641876220703, 7.309552192687988]",7.249411106109619,6.9947710037231445
40,"[-3.1232237815856934, -3.208404064178467, -2.285827875137329, -3.3768250942230225, -3.1436715126037598, -2.9021520614624023, -2.4563400745391846, -3.1469850540161133, -2.361708164215088, -2.4213614463806152, -2.349987506866455, -3.293325901031494, -2.9421887397766113, -2.8180558681488037, -3.0272302627563477, -2.659299850463867, -3.250483512878418, -2.2649476528167725, -2.583904504776001, -2.910834789276123, -2.4684877395629883, -2.697970390319824, -2.7643468379974365, -2.878380537033081, -3.066981792449951, -2.838026523590088, -2.559359550476074, -2.543154716491699, -2.580794334411621, -2.7618887424468994, -2.470522403717041, -2.8980650901794434]","[7.29995059967041, 7.280946731567383, 7.198808670043945, 7.234952926635742, 7.184194087982178, 7.237407684326172, 7.156648635864258, 7.1732869148254395, 7.146036148071289, 7.173304557800293, 7.173760414123535, 7.183166980743408, 7.237928867340088, 7.201554775238037, 7.209968090057373, 7.153615951538086, 7.2815775871276855, 7.2971391677856445, 7.164641380310059, 7.1683149337768555, 7.198447227478027, 7.1648101806640625, 7.296180725097656, 7.212984561920166, 7.278592109680176, 7.205751419067383, 7.178299903869629, 7.240140914916992, 7.1038126945495605, 7.1602020263671875, 7.2018232345581055, 7.207773685455322]",7.206406593322754,6.941426753997803
41,"[-3.6319899559020996, -2.7580480575561523, -3.9240546226501465, -3.469177484512329, -3.6508431434631348, -4.004817485809326, -3.2509467601776123, -3.0964040756225586, -2.6046152114868164, -3.025023937225342, -3.3126935958862305, -2.67159104347229, -3.1414060592651367, -2.7272884845733643, -3.1623992919921875, -3.0324318408966064, -2.6150264739990234, -2.3357372283935547, -2.986786365509033, -2.9557433128356934, -2.878720283508301, -3.1222290992736816, -2.523904323577881, -3.2716317176818848, -2.3597922325134277, -3.1616649627685547, -2.6898984909057617, -2.086153984069824, -2.733234167098999, -2.335139036178589, -3.2925338745117188, -2.988035202026367]","[7.1952362060546875, 7.184061527252197, 7.233196258544922, 7.231941223144531, 7.201932907104492, 7.242253303527832, 7.223937034606934, 7.169961452484131, 7.088263988494873, 7.267749786376953, 7.298223495483398, 7.154055595397949, 7.2716498374938965, 7.221662521362305, 7.207955837249756, 7.18073844909668, 7.146825313568115, 7.2400431632995605, 7.167232513427734, 7.264183521270752, 7.1561431884765625, 7.200213432312012, 7.159893989562988, 7.118656158447266, 7.208628177642822, 7.240262985229492, 7.153100967407227, 7.109038352966309, 7.176174163818359, 7.175159454345703, 7.251099109649658, 7.223410606384277]",7.1982502937316895,6.945034980773926
42,"[-2.626546859741211, -3.3973937034606934, -3.442039966583252, -3.059753894805908, -3.2372522354125977, -3.3115248680114746, -2.7855257987976074, -2.4098384380340576, -3.2374186515808105, -2.831670045852661, -3.5042176246643066, -3.09822154045105, -3.0668246746063232, -2.9578282833099365, -2.979336738586426, -3.0128602981567383, -3.2569313049316406, -2.9203295707702637, -3.0437777042388916, -3.3334832191467285, -2.923553228378296, -3.453709125518799, -3.0349154472351074, -2.972276210784912, -2.9025187492370605, -2.700265884399414, -3.2145564556121826, -3.4159469604492188, -2.841616630554199, -3.38932728767395, -3.6923272609710693, -1.9458309412002563]","[7.147666931152344, 7.220577239990234, 7.252689361572266, 7.162020683288574, 7.182546615600586, 7.174321174621582, 7.140199184417725, 7.092813491821289, 7.1205620765686035, 7.1271772384643555, 7.239809989929199, 7.149663925170898, 7.245753288269043, 7.129217624664307, 7.227563858032227, 7.172528266906738, 7.173035621643066, 7.205495834350586, 7.255795955657959, 7.167569160461426, 7.157108306884766, 7.2100958824157715, 7.169511795043945, 7.167840003967285, 7.082779407501221, 7.1514177322387695, 7.131620407104492, 7.2230634689331055, 7.130763053894043, 7.259195327758789, 7.206862926483154, 7.0596513748168945]",7.175750255584717,6.904304027557373
43,"[-3.4674458503723145, -3.1223232746124268, -3.0268990993499756, -2.476189136505127, -3.2730908393859863, -2.922118902206421, -3.153153419494629, -3.6877002716064453, -2.72310209274292, -3.0022220611572266, -2.99705171585083, -2.606588125228882, -3.195258617401123, -2.6226913928985596, -3.222522735595703, -2.685201644897461, -3.488072633743286, -2.963716506958008, -3.0141000747680664, -3.0385096073150635, -2.0112082958221436, -3.287978172302246, -3.0359129905700684, -3.3234245777130127, -3.6136903762817383, -2.4622397422790527, -2.711921215057373, -2.872828722000122, -2.9858481884002686, -2.7471141815185547, -3.254307508468628, -1.7342009544372559]","[7.158135414123535, 7.13612174987793, 7.128925323486328, 7.13363790512085, 7.19667911529541, 7.169272422790527, 7.257931232452393, 7.201464653015137, 7.2163615226745605, 7.205440521240234, 7.170132160186768, 7.105520725250244, 7.1457438468933105, 7.166810989379883, 7.198503494262695, 7.1612138748168945, 7.178681373596191, 7.211860656738281, 7.090425491333008, 7.097805023193359, 7.106912612915039, 7.164263725280762, 7.136454105377197, 7.131186485290527, 7.186666488647461, 7.087680816650391, 7.152543544769287, 7.119716167449951, 7.1352081298828125, 7.081727027893066, 7.105873107910156, 7.1052446365356445]",7.152487754821777,6.911190509796143
44,"[-2.5951454639434814, -3.061164379119873, -3.3030991554260254, -3.6599748134613037, -3.3344573974609375, -3.2635045051574707, -2.761645793914795, -2.961122512817383, -3.1961989402770996, -3.179468870162964, -3.096238851547241, -3.3403213024139404, -3.268728017807007, -3.40128231048584, -2.8864712715148926, -2.6478774547576904, -3.325748920440674, -2.3209571838378906, -2.8246374130249023, -2.643606424331665, -3.267369508743286, -2.844395637512207, -2.755004405975342, -3.472689628601074, -2.5380072593688965, -4.075308799743652, -3.1421632766723633, -3.4696521759033203, -3.1511154174804688, -3.258854866027832, -2.822509288787842, -2.5519533157348633]","[7.131503105163574, 7.085785388946533, 7.1142497062683105, 7.12815523147583, 7.088804244995117, 7.191104888916016, 7.1434478759765625, 7.121811866760254, 7.1359710693359375, 7.11472749710083, 7.08872652053833, 7.195856094360352, 7.1431989669799805, 7.26897668838501, 7.12095832824707, 7.23154354095459, 7.141321659088135, 7.123065948486328, 7.124911308288574, 7.069876670837402, 7.228778839111328, 7.127653121948242, 7.148487567901611, 7.1333818435668945, 7.100482940673828, 7.115667343139648, 7.161054611206055, 7.191497802734375, 7.172172546386719, 7.122811317443848, 7.147459983825684, 7.011704921722412]",7.141324520111084,6.882448673248291
45,"[-3.229926586151123, -3.623109817504883, -3.228522300720215, -3.579200267791748, -2.820816993713379, -3.1326541900634766, -3.4449312686920166, -3.4653024673461914, -3.721859931945801, -3.4483413696289062, -3.4686098098754883, -3.5388472080230713, -3.0015006065368652, -2.9985978603363037, -3.047529697418213, -3.2331905364990234, -2.8477911949157715, -3.4405651092529297, -2.6631155014038086, -3.6594700813293457, -3.0196728706359863, -3.2607781887054443, -2.828507661819458, -3.2438199520111084, -3.617252826690674, -2.7846298217773438, -2.3313162326812744, -3.404871940612793, -2.9950876235961914, -2.994032621383667, -3.056755781173706, -3.849055290222168]","[7.0837907791137695, 7.205094337463379, 7.124584197998047, 7.136445045471191, 7.05262565612793, 7.129864692687988, 7.154049873352051, 7.0952887535095215, 7.112432479858398, 7.166997909545898, 7.192601203918457, 7.0795488357543945, 7.096163749694824, 7.068268299102783, 7.057916641235352, 7.1333842277526855, 7.103594779968262, 7.1140217781066895, 7.12214469909668, 7.112927436828613, 7.099993705749512, 7.14446496963501, 7.101474761962891, 7.172707557678223, 7.22344446182251, 7.123189926147461, 7.0703840255737305, 7.1117682456970215, 7.114955425262451, 7.169388771057129, 7.075348854064941, 7.114864349365234]",7.120882987976074,6.868884563446045
46,"[-3.3502912521362305, -3.6152045726776123, -3.6891965866088867, -3.0768542289733887, -3.270895004272461, -3.3448824882507324, -3.0412511825561523, -2.6171183586120605, -3.631770610809326, -3.607408046722412, -2.7878963947296143, -2.977311134338379, -3.2780046463012695, -3.0694451332092285, -3.7311816215515137, -3.4080779552459717, -3.779827117919922, -3.526937484741211, -2.942326545715332, -3.2613601684570312, -2.5563433170318604, -3.0978763103485107, -3.5690808296203613, -3.544581890106201, -2.3272929191589355, -2.9960968494415283, -3.190671920776367, -2.995626926422119, -3.026153564453125, -3.3756394386291504, -3.2631289958953857, -3.242814540863037]","[7.111205101013184, 7.152569770812988, 7.110445499420166, 7.127361297607422, 7.028101444244385, 7.087964057922363, 7.091482162475586, 7.155406951904297, 7.185391426086426, 7.120582580566406, 7.077834129333496, 7.140368461608887, 7.127326488494873, 7.108158111572266, 7.080811977386475, 7.092535018920898, 7.12833309173584, 7.16668701171875, 7.072014331817627, 7.125555038452148, 7.073563575744629, 7.154548645019531, 7.124356269836426, 7.163002014160156, 7.078860759735107, 7.141124725341797, 7.122573375701904, 7.029696464538574, 7.082732200622559, 7.099593162536621, 7.088143348693848, 7.106857776641846]",7.111201286315918,6.856368541717529
47,"[-2.89993953704834, -2.6542623043060303, -3.3480064868927, -2.4898695945739746, -3.2552223205566406, -3.2482757568359375, -3.707672595977783, -2.787034273147583, -2.7716331481933594, -2.920795440673828, -3.3974609375, -2.9318108558654785, -3.64947772026062, -3.8548574447631836, -3.9294352531433105, -3.591217517852783, -2.8864927291870117, -2.578237533569336, -2.8531529903411865, -3.177396774291992, -3.3377885818481445, -3.220653533935547, -2.8334860801696777, -3.4411563873291016, -2.947178363800049, -3.003744125366211, -3.272402286529541, -3.8208084106445312, -3.340287685394287, -4.0798139572143555, -3.213456153869629, -3.1410958766937256]","[7.065410614013672, 7.032843589782715, 7.081429481506348, 7.032839775085449, 7.139710426330566, 7.174772262573242, 7.083510398864746, 7.133333206176758, 7.083147048950195, 7.010350227355957, 7.126214981079102, 7.074188232421875, 7.126774311065674, 7.105989933013916, 7.123385429382324, 7.121875762939453, 7.079344749450684, 7.049639701843262, 7.076928615570068, 7.148183822631836, 7.130843162536621, 7.165375709533691, 7.078897476196289, 7.1541056632995605, 7.1262922286987305, 7.17097806930542, 7.144322395324707, 7.161172866821289, 7.086944580078125, 7.16787052154541, 7.088477611541748, 7.168002128601074]",7.108388900756836,6.864259243011475
48,"[-3.4838380813598633, -3.5250773429870605, -3.264845371246338, -3.0325846672058105, -3.0219061374664307, -3.136312484741211, -3.2215754985809326, -3.127486228942871, -3.162489652633667, -4.080146312713623, -3.304253101348877, -3.257300853729248, -3.486912250518799, -3.399406909942627, -3.591053009033203, -2.7396702766418457, -2.6868226528167725, -3.611682415008545, -3.569077253341675, -3.4009909629821777, -3.3803906440734863, -2.5397439002990723, -3.310598611831665, -3.038832426071167, -3.0371503829956055, -2.8038463592529297, -2.848857879638672, -2.7060322761535645, -2.8165621757507324, -2.2065069675445557, -2.8028831481933594, -3.7916150093078613]","[7.079127311706543, 7.148642539978027, 7.102982521057129, 7.131019592285156, 7.085752964019775, 7.208560943603516, 7.062047958374023, 7.118788719177246, 7.14106559753418, 7.184370994567871, 7.156921863555908, 7.1360273361206055, 7.134307861328125, 7.141282081604004, 7.202554702758789, 7.111905097961426, 7.055996417999268, 7.14769172668457, 7.065337181091309, 7.096365928649902, 7.134119033813477, 7.063268661499023, 7.18675422668457, 7.101365089416504, 7.139160633087158, 7.1435041427612305, 7.095473289489746, 7.131319046020508, 7.053810119628906, 7.04131555557251, 7.000393867492676, 7.046225547790527]",7.115609645843506,6.834667205810547
49,"[-3.3898239135742188, -3.239931583404541, -3.0458030700683594, -2.909921884536743, -3.222799777984619, -3.7401556968688965, -3.2132718563079834, -3.0018413066864014, -2.630021572113037, -2.8249292373657227, -3.3155245780944824, -3.1207549571990967, -3.472921848297119, -2.8515143394470215, -3.3436269760131836, -2.916472911834717, -3.4857678413391113, -3.618481159210205, -3.209567070007324, -3.3565561771392822, -3.3569631576538086, -3.658881187438965, -3.3984603881835938, -3.287141799926758, -3.635145664215088, -3.160123825073242, -3.506338357925415, -2.92976450920105, -2.7150375843048096, -3.272779703140259, -3.292888879776001, -2.868952989578247]","[7.147646903991699, 7.085109710693359, 7.042795181274414, 7.093932151794434, 7.087547779083252, 7.099130630493164, 7.194332599639893, 7.097617149353027, 7.003941535949707, 7.08027458190918, 7.056551933288574, 7.07029914855957, 7.09147834777832, 7.042266368865967, 7.108656406402588, 7.044748783111572, 7.109567642211914, 7.109112739562988, 7.054152965545654, 7.123412132263184, 7.141668319702148, 7.073947906494141, 7.013932228088379, 7.060703277587891, 7.016476631164551, 7.073184967041016, 7.094209671020508, 7.119760513305664, 7.143767356872559, 7.063229560852051, 7.134645938873291, 7.112641334533691]",7.0866007804870605,6.832218647003174
