epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
21,"[-0.9100764393806458, -1.0488409996032715, -0.8501348495483398, -0.7585641145706177, -0.5914080739021301, -0.3454824686050415, -1.0436666011810303, -0.7762078046798706, -0.8143635392189026, -0.7014946937561035, -0.7951851487159729, -1.0014585256576538, -0.5869932174682617, -0.4943012297153473, -0.7948558330535889, -0.6277130842208862, -0.6830514073371887, -0.6821039915084839, -1.157048225402832, -0.6857136487960815, -0.9469128847122192, -0.8582674264907837, -0.6734743714332581, -0.6415685415267944, -0.7845407724380493, -0.4976084232330322, -0.678013265132904, -0.8434654474258423, -0.4097486734390259, -0.7621526718139648, -0.9593316912651062, -0.7404124736785889, -0.7295384407043457, -0.6474947929382324, -0.6688615083694458, -0.7654372453689575, -0.9627189636230469, -0.7352215647697449, -0.574627697467804, -0.7213625311851501, -0.6211786866188049, -0.9070262908935547, -1.0205342769622803, -0.23293262720108032, -0.6344766616821289, -0.6181835532188416, -0.8967816829681396, -0.9551417231559753, -0.7133979201316833, -0.6592669486999512, -0.7426843047142029, -0.6267626285552979, -0.5822041034698486, -0.6064648628234863, -0.6359503269195557, -0.5570318698883057, -0.6693432331085205, -0.7879083156585693, -0.9410147070884705, -0.5188058614730835, -0.5767344236373901, -0.7123340368270874, -0.5855593681335449]","[6.970433235168457, 6.913895606994629, 6.8777265548706055, 6.900655746459961, 6.91035270690918, 6.88525915145874, 6.948346138000488, 6.872234344482422, 6.916770935058594, 6.895518779754639, 6.954991340637207, 6.872430801391602, 6.898590564727783, 6.916424751281738, 6.98990535736084, 6.864755153656006, 6.879022598266602, 6.831490993499756, 6.988013744354248, 6.9500732421875, 6.884112358093262, 6.802741527557373, 6.958767890930176, 6.882591247558594, 6.85470724105835, 6.88673734664917, 6.941674709320068, 6.956497669219971, 6.850147247314453, 6.9439191818237305, 6.919273376464844, 6.9586181640625, 6.873607158660889, 6.757053852081299, 6.945009708404541, 6.935182094573975, 6.902190685272217, 6.92775821685791, 6.8743391036987305, 6.921358108520508, 6.8374834060668945, 6.937808990478516, 6.9623188972473145, 6.8848676681518555, 6.768218994140625, 7.006680488586426, 6.963224411010742, 6.898441314697266, 6.860800743103027, 6.891916275024414, 6.887406826019287, 6.957015037536621, 6.846330165863037, 6.819403648376465, 6.943896293640137, 6.875383377075195, 6.8755106925964355, 6.876176357269287, 6.904904365539551, 6.885252475738525, 6.908059120178223, 6.88673210144043, 6.953725814819336]",6.901886463165283,6.764537334442139
22,"[-0.9965298175811768, -0.7259399890899658, -0.9291547536849976, -0.8824074864387512, -1.0665202140808105, -0.9219011664390564, -0.8106423616409302, -0.778386116027832, -0.8130278587341309, -0.6923884153366089, -0.3983358144760132, -0.7805349826812744, -0.7377204895019531, -1.0915931463241577, -0.9402979612350464, -0.7947142124176025, -0.8796737194061279, -0.8358224034309387, -0.8189554810523987, -0.9803856611251831, -0.5673098564147949, -0.9714336395263672, -0.6892378926277161, -1.0959867238998413, -0.8038814067840576, -0.9455217123031616, -0.8753408789634705, -1.1593049764633179, -0.9392722845077515, -0.7594779133796692, -1.0838611125946045, -0.7750762701034546, -0.8066487908363342, -0.9152833223342896, -0.664258599281311, -1.0445365905761719, -0.8226514458656311, -1.1274724006652832, -0.7464622259140015, -0.7047861814498901, -0.6249556541442871, -0.9089742302894592, -0.8552542328834534, -0.8378666639328003, -1.1778132915496826, -0.6382851600646973, -0.8924169540405273, -0.9016584157943726, -0.8789718151092529, -0.7015334367752075, -0.7733972072601318, -0.9514889717102051, -0.8256455659866333, -0.7222167253494263, -0.906301736831665, -0.8597487211227417, -0.9201079607009888, -0.8817422389984131, -0.5972999334335327, -0.9331212043762207, -0.8854650259017944, -0.7807843089103699, -0.6055032014846802]","[6.93431282043457, 6.850192070007324, 6.914996147155762, 6.893983364105225, 6.940677642822266, 6.870108604431152, 6.8829874992370605, 6.901735305786133, 6.844178199768066, 6.780791759490967, 6.961766242980957, 6.872152328491211, 6.861077308654785, 6.843175888061523, 6.861742973327637, 6.849737644195557, 6.934161186218262, 6.888526439666748, 6.903538703918457, 6.905085563659668, 6.858506202697754, 6.823772430419922, 6.879305839538574, 6.950837135314941, 6.886109352111816, 6.889621734619141, 6.963535308837891, 6.9468092918396, 6.756136894226074, 6.902902603149414, 6.889299392700195, 6.894865989685059, 6.845888614654541, 6.979106903076172, 6.890255451202393, 6.9555463790893555, 6.836512565612793, 6.930680751800537, 7.005833625793457, 6.807496547698975, 6.89552116394043, 6.787457466125488, 6.907585144042969, 6.921976566314697, 6.971600532531738, 6.853066444396973, 6.944675922393799, 6.9027814865112305, 6.8277082443237305, 6.897768020629883, 6.924187660217285, 6.906519889831543, 6.831347942352295, 6.873756408691406, 6.891885757446289, 6.869848251342773, 6.867767333984375, 6.966411590576172, 6.864413261413574, 6.837213039398193, 6.927707672119141, 6.7613420486450195, 6.941095352172852]",6.887856960296631,6.760686874389648
23,"[-0.6769251823425293, -0.5844666361808777, -0.8894360065460205, -1.063425064086914, -0.9090169072151184, -0.8338901996612549, -0.9617080092430115, -0.72446608543396, -0.8599855899810791, -0.9060825705528259, -0.7496054172515869, -0.7309362888336182, -0.7534152269363403, -0.8406087160110474, -0.5929964184761047, -0.820083498954773, -0.8667194247245789, -0.8591890931129456, -0.7644519209861755, -0.726905345916748, -0.9372469782829285, -0.7859202027320862, -0.8136290907859802, -0.7330327033996582, -1.0553910732269287, -1.0117337703704834, -0.8972896337509155, -0.9768227338790894, -0.9535911083221436, -0.8631142377853394, -0.5946795344352722, -0.9856630563735962, -0.755516529083252, -0.879297137260437, -1.0900261402130127, -0.8753991723060608, -0.6540969610214233, -0.9655561447143555, -0.730545163154602, -0.5772080421447754, -1.104238748550415, -1.16786527633667, -0.6952474117279053, -0.7405766844749451, -1.126612901687622, -0.8813358545303345, -0.6359440684318542, -0.9543653130531311, -0.8552945852279663, -0.8311657309532166, -0.7967492938041687, -0.8160153031349182, -0.9051109552383423, -0.6058973073959351, -0.8550657033920288, -0.910274863243103, -0.6839537620544434, -0.7604637145996094, -1.0861210823059082, -0.7781474590301514, -0.5658857822418213, -0.6293222308158875, -0.9639883637428284]","[6.854827880859375, 6.87468147277832, 6.848360061645508, 6.953304767608643, 6.962279796600342, 6.876258850097656, 6.870285987854004, 6.831815719604492, 6.931879043579102, 6.8974504470825195, 6.869981288909912, 6.892602443695068, 6.918908596038818, 6.877429008483887, 6.951896667480469, 6.931361198425293, 6.886864185333252, 6.946674346923828, 6.855797290802002, 6.76243782043457, 6.909721374511719, 6.847928047180176, 6.964097499847412, 6.87217903137207, 6.9210686683654785, 6.898466110229492, 6.859376907348633, 6.890126705169678, 6.900821685791016, 6.912659645080566, 6.834632396697998, 6.873439311981201, 6.880216598510742, 6.933244705200195, 6.924684047698975, 6.868271827697754, 6.936769962310791, 6.864218235015869, 6.820460319519043, 6.835902214050293, 6.8796820640563965, 6.810253143310547, 6.8604230880737305, 6.8778886795043945, 6.979021072387695, 6.891814231872559, 6.818642616271973, 6.842398643493652, 6.843639850616455, 6.935654640197754, 6.941770076751709, 6.9455342292785645, 6.9234418869018555, 6.778909206390381, 6.870309829711914, 6.799283027648926, 6.890875339508057, 6.899033546447754, 6.899914264678955, 6.818071365356445, 6.830636978149414, 6.8863067626953125, 6.800238132476807]",6.882672309875488,6.736495494842529
24,"[-0.8951718807220459, -0.7280333042144775, -0.8122389316558838, -0.5862019658088684, -0.9513689279556274, -0.6885168552398682, -0.6057001352310181, -0.8942253589630127, -0.539592444896698, -0.7026764154434204, -0.6680418848991394, -0.8671931624412537, -0.8136639595031738, -0.8346890211105347, -0.9968106150627136, -0.8151562213897705, -1.0317769050598145, -0.69523686170578, -0.7728787064552307, -0.6848571300506592, -0.8161165714263916, -0.970927357673645, -0.7603250741958618, -0.7534306049346924, -0.9338816404342651, -0.9348269701004028, -0.7532968521118164, -0.8013534545898438, -0.8075650930404663, -0.8027058243751526, -0.7432634830474854, -0.7500075101852417, -0.7975999712944031, -0.5990446209907532, -0.902992308139801, -0.7206786274909973, -0.7745675444602966, -0.7242491245269775, -1.0565928220748901, -0.7139514684677124, -0.7382037043571472, -0.8537803888320923, -1.0088329315185547, -0.5458824634552002, -0.9065983295440674, -0.6888464093208313, -0.5963629484176636, -0.5547229647636414, -0.7663416862487793, -0.7246145009994507, -0.9098176956176758, -0.8427658081054688, -0.8022305369377136, -0.9065882563591003, -0.5561539530754089, -0.6178206205368042, -0.697574257850647, -0.7154327630996704, -0.9364532232284546, -0.7385076284408569, -0.5621997117996216, -0.7107717394828796, -0.7278764247894287]","[6.824743270874023, 6.8247456550598145, 6.874350547790527, 6.884203910827637, 6.820815086364746, 6.807324409484863, 6.817465305328369, 6.837435245513916, 6.822659015655518, 6.9244561195373535, 6.805852890014648, 6.860572338104248, 6.84298849105835, 6.8925275802612305, 6.757631301879883, 6.817148208618164, 6.834720611572266, 6.860547065734863, 6.797487258911133, 6.813183784484863, 6.807956695556641, 6.850722312927246, 6.871685981750488, 6.860691070556641, 6.910649299621582, 6.8334832191467285, 6.885550498962402, 6.851912975311279, 6.837343215942383, 6.856886386871338, 6.900182723999023, 6.890776634216309, 6.830847263336182, 6.863842487335205, 6.881880760192871, 6.85859489440918, 6.8234100341796875, 6.881965160369873, 6.814395904541016, 6.870057582855225, 6.866578578948975, 6.840725898742676, 6.875596046447754, 6.785022735595703, 6.7364702224731445, 6.898529052734375, 6.858055591583252, 6.793935775756836, 6.937739372253418, 6.779053211212158, 6.843267440795898, 6.843110084533691, 6.89764404296875, 6.879794597625732, 6.731091022491455, 6.8741655349731445, 6.917492866516113, 6.8674211502075195, 6.833075523376465, 6.9157490730285645, 6.932428359985352, 6.824113845825195, 6.828031063079834]",6.848780632019043,6.746333599090576
25,"[-0.9958615899085999, -0.5811294317245483, -0.7994569540023804, -0.8986328840255737, -0.7191750407218933, -0.7019532918930054, -0.7558059096336365, -0.7169252634048462, -0.9832607507705688, -0.6988937258720398, -0.616641104221344, -1.1403645277023315, -0.7239090204238892, -0.8699162602424622, -0.6471186876296997, -0.8982753157615662, -0.8585160970687866, -0.7692831754684448, -0.6848194599151611, -0.8772393465042114, -1.0422478914260864, -0.8619425296783447, -0.7916228771209717, -0.6618174314498901, -0.5817687511444092, -0.8620572090148926, -0.5739284157752991, -0.7713956832885742, -0.7767701745033264, -0.8632851839065552, -0.8703190684318542, -0.6535558700561523, -0.8412562012672424, -0.9365206956863403, -0.7034186124801636, -0.5567997694015503, -0.9933708310127258, -0.7593998312950134, -0.9711217284202576, -0.9564608335494995, -0.7142127752304077, -1.0310672521591187, -0.9129443168640137, -0.9423429369926453, -0.8637072443962097, -0.7915588617324829, -0.7913568019866943, -0.7174035310745239, -0.821557879447937, -0.6519265174865723, -0.8744223117828369, -0.5325677990913391, -0.6387460231781006, -0.8808931708335876, -0.5060343742370605, -0.414042592048645, -0.6612955331802368, -1.0722196102142334, -0.6574379205703735, -0.872417151927948, -1.065352201461792, -0.48849689960479736, -0.5217596888542175]","[6.952429294586182, 6.821863174438477, 6.763479709625244, 6.8184309005737305, 6.832087993621826, 6.824897766113281, 6.858969688415527, 6.785888671875, 6.845570087432861, 6.8746337890625, 6.886879920959473, 6.825982570648193, 6.875637054443359, 6.847656726837158, 6.856630802154541, 6.832581520080566, 6.837440490722656, 6.857390403747559, 6.894667625427246, 6.821697235107422, 6.7877326011657715, 6.761211395263672, 6.849442958831787, 6.8485307693481445, 6.765549182891846, 6.899201393127441, 6.858161449432373, 6.850854873657227, 6.883575916290283, 6.890451431274414, 6.911271572113037, 6.783435821533203, 6.881141662597656, 6.89396333694458, 6.805654048919678, 6.776233673095703, 6.867456436157227, 6.917722225189209, 6.857117176055908, 6.896642208099365, 6.814475059509277, 6.855323791503906, 6.772653579711914, 6.820845603942871, 6.786826133728027, 6.887224197387695, 6.812043190002441, 6.714569091796875, 6.901115894317627, 6.83486270904541, 6.8455047607421875, 6.819733619689941, 6.832995414733887, 6.817592144012451, 6.778861045837402, 6.812424659729004, 6.917167663574219, 6.91344690322876, 6.820257186889648, 6.848302364349365, 6.865439414978027, 6.80853271484375, 6.841686248779297]",6.841619491577148,6.722273349761963
26,"[-0.8519778251647949, -0.5357763767242432, -0.8517542481422424, -0.9301357269287109, -0.48529666662216187, -0.6512478590011597, -0.4914618730545044, -0.6628537178039551, -0.8429313898086548, -0.7524967789649963, -0.9462847709655762, -0.756060004234314, -0.8842051029205322, -0.8596904873847961, -0.7126050591468811, -0.8577911853790283, -1.1176528930664062, -0.8819862604141235, -0.5814860463142395, -0.6820589303970337, -0.8609905242919922, -0.5319251418113708, -0.7718878388404846, -0.4766561985015869, -0.97422856092453, -0.7904961109161377, -0.8729485869407654, -0.827515721321106, -0.4515395760536194, -0.9302749633789062, -0.6854391098022461, -0.6120837926864624, -0.753514289855957, -0.8900719881057739, -0.7841211557388306, -0.8952422142028809, -0.6441050171852112, -0.8633946776390076, -0.876413881778717, -0.9763922691345215, -0.8293744921684265, -0.6658990979194641, -0.6743115186691284, -0.745368242263794, -0.8528499007225037, -0.6629173755645752, -0.5762999057769775, -0.6005584597587585, -0.8634088039398193, -0.6735067963600159, -0.7429511547088623, -0.6190544962882996, -0.627750039100647, -0.6885380148887634, -0.6901067495346069, -0.7166338562965393, -0.7394656538963318, -0.5872669219970703, -0.6786086559295654, -0.3436279594898224, -0.5712010860443115, -0.48633962869644165, -0.8571884632110596]","[6.850666522979736, 6.804015159606934, 6.858870506286621, 6.872729301452637, 6.747668266296387, 6.824946403503418, 6.782392978668213, 6.8177337646484375, 6.891110420227051, 6.855083465576172, 6.907689094543457, 6.8091325759887695, 6.869449615478516, 6.743873596191406, 6.787942886352539, 6.81358528137207, 6.910274505615234, 6.93592643737793, 6.818819999694824, 6.803018569946289, 6.794541358947754, 6.783608436584473, 6.802046298980713, 6.82667350769043, 6.84000301361084, 6.798662185668945, 6.804786682128906, 6.900949954986572, 6.847646713256836, 6.8949785232543945, 6.869302272796631, 6.824017524719238, 6.84355354309082, 6.7862138748168945, 6.7500457763671875, 6.847404479980469, 6.775135040283203, 6.845806121826172, 6.804295539855957, 6.811090469360352, 6.76742696762085, 6.78415584564209, 6.815995216369629, 6.832746982574463, 6.897050380706787, 6.800309658050537, 6.861482620239258, 6.833155632019043, 6.859978199005127, 6.820406913757324, 6.810584545135498, 6.776938438415527, 6.8184428215026855, 6.821449279785156, 6.850968360900879, 6.851065635681152, 6.75045108795166, 6.8533172607421875, 6.860913276672363, 6.795993804931641, 6.8357062339782715, 6.8680877685546875, 6.870756149291992]",6.828123569488525,6.684781074523926
27,"[-0.8574881553649902, -0.6030911207199097, -0.6381709575653076, -0.7275996208190918, -0.5779314041137695, -0.8797340393066406, -0.8286023139953613, -0.8643977642059326, -0.8860592842102051, -0.9557530879974365, -0.9147526025772095, -0.9394190907478333, -0.6969138383865356, -0.9202705025672913, -0.5037115216255188, -0.5762826204299927, -0.6457602977752686, -0.9494505524635315, -0.9325072169303894, -1.0130831003189087, -0.8527828454971313, -0.8294702768325806, -0.8702580332756042, -0.6001022458076477, -0.7914770841598511, -1.0117686986923218, -0.4897456467151642, -0.6657851934432983, -0.8545880317687988, -0.7974255084991455, -0.783585786819458, -0.542640209197998, -0.9395021200180054, -0.7359988689422607, -0.6986789703369141, -0.8383621573448181, -0.7063791751861572, -0.8781132102012634, -0.7505879402160645, -0.46847203373908997, -0.6808229088783264, -0.8402670621871948, -0.8382699489593506, -0.477987140417099, -0.5663553476333618, -0.8063614368438721, -0.9588736295700073, -0.9357194304466248, -0.49569231271743774, -0.560533881187439, -0.7315422296524048, -1.0011850595474243, -0.7903822064399719, -0.7917640805244446, -0.5223133563995361, -0.6285171508789062, -0.722027063369751, -0.677899181842804, -0.9307669401168823, -0.6685771942138672, -0.5616927742958069, -0.8678060173988342, -0.8738003969192505]","[6.760261058807373, 6.799441337585449, 6.79172420501709, 6.857237339019775, 6.767690658569336, 6.775840759277344, 6.8418989181518555, 6.823980331420898, 6.743561744689941, 6.748531341552734, 6.733942031860352, 6.814210891723633, 6.767544269561768, 6.833253860473633, 6.7844319343566895, 6.754840850830078, 6.770504951477051, 6.9321465492248535, 6.747653484344482, 6.856553077697754, 6.775369644165039, 6.823427200317383, 6.800623893737793, 6.774807453155518, 6.822649955749512, 6.826264381408691, 6.746085166931152, 6.885401248931885, 6.824193000793457, 6.833416938781738, 6.779356956481934, 6.820364952087402, 6.7897725105285645, 6.786886215209961, 6.8338823318481445, 6.768742084503174, 6.838797569274902, 6.859010696411133, 6.722264289855957, 6.822834491729736, 6.790566444396973, 6.73549747467041, 6.797395706176758, 6.741347312927246, 6.772950172424316, 6.845282077789307, 6.837623596191406, 6.841123580932617, 6.729578971862793, 6.697798252105713, 6.725620746612549, 6.827272891998291, 6.815247535705566, 6.803064346313477, 6.7999677658081055, 6.94342041015625, 6.841752052307129, 6.814554214477539, 6.82853889465332, 6.815957069396973, 6.765622138977051, 6.68618106842041, 6.801519393920898]",6.798344612121582,6.698688983917236
28,"[-0.9704993963241577, -0.6731579899787903, -0.6803112030029297, -0.870829701423645, -0.9401904940605164, -0.6808187961578369, -1.1394903659820557, -0.8323824405670166, -1.0465376377105713, -0.9913081526756287, -0.637518048286438, -0.6236839294433594, -0.9003414511680603, -0.949748158454895, -0.7583296298980713, -0.9276956915855408, -0.7195650339126587, -0.8209651708602905, -0.5339362025260925, -0.8769834041595459, -0.8783709406852722, -0.9204156994819641, -0.5399650931358337, -0.9707841873168945, -0.7215648293495178, -0.5599150657653809, -0.8782021403312683, -0.9117525815963745, -0.5695390105247498, -0.6322706937789917, -1.0947260856628418, -0.5276235938072205, -0.7797478437423706, -0.8331745266914368, -0.9057416915893555, -0.7760707139968872, -0.6155239939689636, -0.7121671438217163, -0.6925506591796875, -0.6973695755004883, -0.7108672857284546, -0.5865755677223206, -0.7718056440353394, -0.8519385457038879, -0.5667978525161743, -0.7244346141815186, -0.7954171895980835, -0.9187068939208984, -0.8051568269729614, -0.5431469082832336, -0.7345146536827087, -0.6717816591262817, -0.7140547633171082, -1.004457712173462, -0.8796318769454956, -0.7505025863647461, -0.6909892559051514, -0.9822444915771484, -1.0165822505950928, -0.45888352394104004, -0.8578780293464661, -0.5198153853416443, -0.6234264373779297]","[6.856781959533691, 6.809204578399658, 6.772686958312988, 6.774589538574219, 6.821093559265137, 6.768959045410156, 6.7843475341796875, 6.8293046951293945, 6.835283279418945, 6.790351390838623, 6.754443645477295, 6.765499591827393, 6.819909572601318, 6.778835296630859, 6.819722652435303, 6.792880058288574, 6.8348517417907715, 6.805934906005859, 6.770412445068359, 6.8258867263793945, 6.837759017944336, 6.805715084075928, 6.693387031555176, 6.837257385253906, 6.791593551635742, 6.735847473144531, 6.798004150390625, 6.84293270111084, 6.806488990783691, 6.736285209655762, 6.842612266540527, 6.730154037475586, 6.848878860473633, 6.751359462738037, 6.788230895996094, 6.852567672729492, 6.775372505187988, 6.756168842315674, 6.807586669921875, 6.750274181365967, 6.783893585205078, 6.790889263153076, 6.736639976501465, 6.816559791564941, 6.771430969238281, 6.738306045532227, 6.8100128173828125, 6.78101921081543, 6.813347816467285, 6.734952926635742, 6.86738395690918, 6.822825908660889, 6.9113993644714355, 6.868523120880127, 6.8017425537109375, 6.721153259277344, 6.77861213684082, 6.796008110046387, 6.805538177490234, 6.7042036056518555, 6.797263145446777, 6.769840240478516, 6.770502090454102]",6.793700695037842,6.678776741027832
29,"[-0.6933492422103882, -0.856950044631958, -0.8460301756858826, -0.8295443058013916, -0.3933773338794708, -0.9657209515571594, -0.5077530741691589, -0.8981906175613403, -0.8558298349380493, -0.6747788786888123, -0.9243603944778442, -0.7652525901794434, -1.0005218982696533, -1.0572197437286377, -0.6539706587791443, -0.8720843195915222, -0.8990432024002075, -0.8922383785247803, -0.7066893577575684, -0.9076084494590759, -0.6292935609817505, -0.6738194823265076, -0.8202553987503052, -0.6148654222488403, -0.7427129745483398, -0.6246153116226196, -0.9048278331756592, -0.8140893578529358, -0.8536035418510437, -1.0955049991607666, -0.6210312843322754, -1.0264825820922852, -0.7154072523117065, -0.571365237236023, -0.8189475536346436, -0.694075345993042, -0.7596790790557861, -0.4474569857120514, -0.9098721742630005, -0.7903804779052734, -0.700316846370697, -0.6547586917877197, -0.20123976469039917, -0.8338904976844788, -0.760086715221405, -0.6623190641403198, -0.7005894184112549, -0.7162197828292847, -0.7389241456985474, -0.9992701411247253, -0.7953314781188965, -0.7151565551757812, -0.6051363945007324, -0.8074829578399658, -0.8277281522750854, -0.8770629167556763, -0.44307053089141846, -0.4741014242172241, -0.8379698991775513, -0.6145060062408447, -0.7852374315261841, -0.6453896760940552, -0.7804359793663025]","[6.684401988983154, 6.718903064727783, 6.763310432434082, 6.901670455932617, 6.835238933563232, 6.83869743347168, 6.81630802154541, 6.77783203125, 6.80610466003418, 6.7854766845703125, 6.7156081199646, 6.808742523193359, 6.802189826965332, 6.794896125793457, 6.911656379699707, 6.811248302459717, 6.84083366394043, 6.804497718811035, 6.787989616394043, 6.832761764526367, 6.787179470062256, 6.708015441894531, 6.795623779296875, 6.776505947113037, 6.7797322273254395, 6.834712982177734, 6.805591583251953, 6.727799415588379, 6.839287757873535, 6.8011674880981445, 6.775944709777832, 6.797595024108887, 6.768580436706543, 6.775191307067871, 6.703324317932129, 6.669149398803711, 6.787609577178955, 6.693973541259766, 6.764360427856445, 6.694263935089111, 6.71584939956665, 6.804359436035156, 6.812533378601074, 6.828037261962891, 6.865298748016357, 6.850499153137207, 6.75232458114624, 6.738553047180176, 6.790938377380371, 6.849077224731445, 6.826444149017334, 6.703459739685059, 6.678790092468262, 6.764582633972168, 6.746584892272949, 6.844418525695801, 6.761377811431885, 6.64543342590332, 6.728826522827148, 6.744168281555176, 6.8069000244140625, 6.755718231201172, 6.755425453186035]",6.779454231262207,6.659782886505127
30,"[-0.7897474765777588, -1.0629093647003174, -0.6199624538421631, -0.8258693218231201, -0.8410955667495728, -0.7826288342475891, -0.9034210443496704, -0.9130743741989136, -0.919266939163208, -0.9177989959716797, -0.6977633237838745, -0.6259114146232605, -0.6158630847930908, -0.6325795650482178, -0.8320726156234741, -0.8284090757369995, -0.40918511152267456, -0.9701971411705017, -0.6985208988189697, -0.656091570854187, -0.6461828947067261, -0.8497941493988037, -0.8888554573059082, -0.904650866985321, -0.7362161874771118, -0.8925032615661621, -0.6707357168197632, -0.7031451463699341, -0.5385927557945251, -0.44738101959228516, -0.7585193514823914, -0.7756922245025635, -0.6490780711174011, -0.8929015398025513, -0.8567915558815002, -0.7474683523178101, -0.6840760707855225, -0.8236820697784424, -0.9459845423698425, -0.7707113027572632, -0.7715772390365601, -0.6684306859970093, -1.0416605472564697, -0.8273159265518188, -0.5984314680099487, -0.7081258296966553, -1.0213309526443481, -0.8326424360275269, -0.8342136740684509, -0.8169339895248413, -0.9058986306190491, -1.0464072227478027, -0.9036415219306946, -0.7801345586776733, -0.9055905342102051, -0.875008761882782, -0.6759092807769775, -0.7238431572914124, -1.0367400646209717, -0.7586560845375061, -0.7391972541809082, -0.978976845741272, -0.7644108533859253]","[6.794584274291992, 6.769118309020996, 6.770585060119629, 6.770260810852051, 6.722459316253662, 6.834916114807129, 6.688653945922852, 6.713184356689453, 6.711045265197754, 6.786176681518555, 6.8055830001831055, 6.788418769836426, 6.776524066925049, 6.698023796081543, 6.725961685180664, 6.7418718338012695, 6.743178367614746, 6.781842231750488, 6.764479637145996, 6.797962188720703, 6.77284049987793, 6.7196879386901855, 6.707622051239014, 6.813344955444336, 6.791941165924072, 6.829402446746826, 6.778429985046387, 6.812195777893066, 6.78916597366333, 6.761558532714844, 6.778848171234131, 6.7904558181762695, 6.736379623413086, 6.735055446624756, 6.794732093811035, 6.781285762786865, 6.775742053985596, 6.816356658935547, 6.773266792297363, 6.86081075668335, 6.794404029846191, 6.7805023193359375, 6.7945990562438965, 6.821744918823242, 6.793576717376709, 6.781162261962891, 6.79847526550293, 6.768285751342773, 6.6794047355651855, 6.718687057495117, 6.691840171813965, 6.840126037597656, 6.753135681152344, 6.766484260559082, 6.864850997924805, 6.782865047454834, 6.726986408233643, 6.733487129211426, 6.738333702087402, 6.818905830383301, 6.851953506469727, 6.772336006164551, 6.7734551429748535]",6.772205352783203,6.639793872833252
31,"[-0.9443089365959167, -0.8072658777236938, -1.0027761459350586, -0.6586400270462036, -0.8724075555801392, -0.9520303010940552, -1.047730803489685, -0.9629427194595337, -0.9724717140197754, -1.065720796585083, -0.8079326152801514, -0.5886577367782593, -0.8294901847839355, -1.1670410633087158, -0.9302648305892944, -1.03402841091156, -0.6997126340866089, -0.8351788520812988, -0.6891551613807678, -0.8358711004257202, -1.0326879024505615, -0.7691015005111694, -0.8848373889923096, -1.0397980213165283, -0.7786364555358887, -0.8453388214111328, -1.040292501449585, -1.1127930879592896, -0.7753967046737671, -0.7259610295295715, -1.0201330184936523, -0.5934677720069885, -0.7810990214347839, -0.5275605916976929, -0.5413637757301331, -0.7429366111755371, -0.8430355787277222, -0.688861072063446, -0.7674558162689209, -0.8626765012741089, -0.8714777231216431, -0.8099681735038757, -0.6265096068382263, -0.692274808883667, -0.9770568013191223, -0.7986445426940918, -0.8682673573493958, -1.0319595336914062, -0.7248092889785767, -0.5778650045394897, -0.7446241974830627, -0.5855379700660706, -0.6120904684066772, -0.5461050271987915, -0.7473659515380859, -0.8698704242706299, -0.9847015142440796, -0.8724701404571533, -0.6598864793777466, -1.1589792966842651, -0.8791489601135254, -0.9333786368370056, -0.9364263415336609]","[6.826783180236816, 6.74248743057251, 6.844033241271973, 6.739041328430176, 6.740401268005371, 6.799779891967773, 6.751862525939941, 6.788531303405762, 6.771772384643555, 6.772808074951172, 6.756519317626953, 6.75566291809082, 6.824684143066406, 6.84886360168457, 6.767314434051514, 6.862221717834473, 6.688323974609375, 6.7194414138793945, 6.715295791625977, 6.765901565551758, 6.772119522094727, 6.780457973480225, 6.724900245666504, 6.78010368347168, 6.784010887145996, 6.736049652099609, 6.721133232116699, 6.734104156494141, 6.708291053771973, 6.724465370178223, 6.698537349700928, 6.685818195343018, 6.761248588562012, 6.64297342300415, 6.645967483520508, 6.794117450714111, 6.710265159606934, 6.7217302322387695, 6.789104461669922, 6.732736587524414, 6.774084091186523, 6.801372051239014, 6.747916221618652, 6.729043006896973, 6.796660423278809, 6.79812479019165, 6.785451889038086, 6.808152198791504, 6.770367622375488, 6.7207818031311035, 6.712784767150879, 6.78922176361084, 6.708103179931641, 6.706377029418945, 6.77480936050415, 6.777593612670898, 6.7359795570373535, 6.740330696105957, 6.715683937072754, 6.802707195281982, 6.75079345703125, 6.730411529541016, 6.713075637817383]",6.754610538482666,6.638515472412109
